detectedEmotion,emotion,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
neutral,negative,"[Żenujący, humor, nudna, fabuła, w, której, nie, ma, nic, interesującego, i, źle, zagrane, postacie, w, których, prym, bierze, tytułowa, ""Szefowa"", sprawiają, że, obejrzenie, filmu, w, całości, przychodzi, z, wielkim, trudem]",2.0,0.0,"Żenujący humor, nudna fabuła w której nie ma nic interesującego i źle zagrane postacie w których prym bierze tytułowa ""Szefowa"" sprawiają, że obejrzenie filmu w całości przychodzi z wielkim trudem.",30.0,30.0,2.0
neutral,negative,"[Żenujący, praktycznie, nieśmieszny, i, schematyczny]",2.0,0.0,"Żenujący, praktycznie nieśmieszny i schematyczny.",5.0,5.0,1.0
neutral,positive,"[Kino, najwyższej, próby]",10.0,0.0,Kino najwyższej próby.,3.0,3.0,0.0
neutral,positive,"[Moim, częstym, przytykiem, do, dokumentów, jest, fakt, że, kamera, zmusza, ludzi, do, kreowania, swojego, wizerunku, Tu, ten, fakt, jest, atutem, mordercy, próbują, zachowywać, zimną, krew, chcą, wypaść, dobrze, i, wiedzą, że, najgorsze, co, mogą, zrobić, to, przerwać, wywiad, Są, uwięzieni, w, filmowych, kadrach]",9.0,0.0,"Moim częstym przytykiem do dokumentów jest fakt, że kamera zmusza ludzi do kreowania swojego wizerunku. Tu ten fakt jest atutem - mordercy próbują zachowywać zimną krew, chcą wypaść dobrze i wiedzą, że najgorsze co mogą zrobić, to przerwać wywiad. Są uwięzieni w filmowych kadrach.",44.0,43.0,3.0
negative,positive,"[Po, raz, drugi, tym, razem, w, bardziej, osobistej, jednostkowej, perspektywie]",8.3,-0.175,"Po raz drugi, tym razem w bardziej osobistej, jednostkowej perspektywie.",10.0,10.0,2.0
neutral,positive,"[Oprócz, tego, że, jest, wybitnym, poruszającym, do, głębi, dziełem, sztuki, zmusza, do, myślenia, zaskakuje, i, długo, nie, pozwala, o, sobie, zapomnieć]",8.3,0.0,"Oprócz tego, że jest wybitnym, poruszającym do głębi dziełem sztuki, zmusza do myślenia, zaskakuje i długo nie pozwala o sobie zapomnieć.",21.0,21.0,0.0
neutral,positive,"[Rozrachunek, z, brutalną, przeszłością, w, formie, niemal, medytacyjnej]",8.2,0.0,Rozrachunek z brutalną przeszłością w formie niemal medytacyjnej.,8.0,8.0,0.0
neutral,positive,"[Choć, ""Scena, ciszy"", może, widza, zmęczyć, nawet, trochę, znużyć, to, warto, poświęcić, chwilę, czasu, na, tę, pozycję, bowiem, jak, dobrze, wiemy, historia, lubi, się, powtarzać, a, żeby, tego, uniknąć, trzeba, być, bogatszym, w, doświadczenia, poprzedników]",8.0,0.0,"Choć ""Scena ciszy"" może widza zmęczyć, nawet trochę znużyć, to warto poświęcić chwilę czasu na tę pozycję, bowiem jak dobrze wiemy - historia lubi się powtarzać, a żeby tego uniknąć, trzeba być bogatszym w doświadczenia poprzedników.",36.0,35.0,0.0
neutral,positive,"[Jest, idealnym, dopełnieniem, pierwszego, filmu, z, tej, serii, Można, wręcz, powiedzieć, że, jest, to, kropka, nad, i, która, całkowicie, zamyka, temat, ludobójstwa, i, Indonezji]",8.0,0.0,"Jest idealnym dopełnieniem pierwszego filmu z tej serii. Można wręcz powiedzieć, że jest to kropka nad i, która całkowicie zamyka temat ludobójstwa i Indonezji.",24.0,24.0,0.0
neutral,positive,"[Po, obejrzeniu, tego, swoistego, dokumentalnego, sequela, nie, sposób, jednak, nie, myśleć, o, nim, jako, o, filmie, równie, potrzebnym, A, także, równie, dobrym]",8.0,0.0,Po obejrzeniu tego swoistego dokumentalnego sequela nie sposób jednak nie myśleć o nim jako o filmie równie potrzebnym. A także - równie dobrym.,23.0,22.0,1.0
neutral,positive,"[Wnikliwa, analiza, zła, którego, dopuszczają, się, zwykli, ludzie]",8.0,0.0,"Wnikliwa analiza zła, którego dopuszczają się zwykli ludzie.",8.0,8.0,1.0
neutral,positive,"[Szokuje, swoją, bezpośredniością, i, postawami, ludzi, którzy, są, odpowiedzialni, za, zbrodnie]",7.0,0.0,"Szokuje swoją bezpośredniością i postawami ludzi, którzy są odpowiedzialni za zbrodnie.",11.0,11.0,0.0
neutral,positive,"[Jest, zatem, tylko, znakomitym, dodatkiem, do, lektury, obowiązkowej, jaką, była, ""Scena, zbrodni""]",6.7,0.0,"Jest zatem tylko znakomitym dodatkiem do lektury obowiązkowej, jaką była ""Scena zbrodni"".",12.0,12.0,0.0
positive,negative,"[Z, tych, traumatycznych, konfrontacji, nie, płynie, żaden, ciekawy, wartościowy, wniosek]",4.0,0.15,"Z tych traumatycznych konfrontacji nie płynie żaden ciekawy, wartościowy wniosek.",10.0,10.0,2.0
neutral,positive,"[Chociaż, działania, bohaterów, nie, są, tak, godne, pochwały, jak, te, ukazane, w, ""Spotlight"", to, nie, da, się, ukryć, że, ""Niewygodna, prawda"", jest, filmem, ciekawszym, od, tegorocznego, laureata, nagrody, Amerykańskiej, Akademii, Filmowej, Film, Vanderbilta, jest, produkcją, bardziej, filmową, obrazem, nasączonym, większym, napięciem, bardziej, zróżnicowanym, emocjonalnie]",7.5,0.0,"Chociaż działania bohaterów nie są tak godne pochwały jak te ukazane w ""Spotlight"", to nie da się ukryć, że ""Niewygodna prawda"" jest filmem ciekawszym od tegorocznego laureata nagrody Amerykańskiej Akademii Filmowej. Film Vanderbilta jest produkcją bardziej filmową, obrazem nasączonym większym napięciem, bardziej zróżnicowanym emocjonalnie.",44.0,44.0,0.0
neutral,positive,"[Vanderbilt, trafia, w, punkt, Bywają, momenty, gdy, jego, wywód, o, współczesnym, dziennikarstwie, ociera, się, o, łopatologię, lecz, przedstawiona, historia, nie, wytraca, przez, to, swej, mocy]",7.0,0.0,"Vanderbilt trafia w punkt. Bywają momenty, gdy jego wywód o współczesnym dziennikarstwie ociera się o łopatologię, lecz przedstawiona historia nie wytraca przez to swej mocy.",25.0,25.0,0.0
negative,positive,"[Wartki, dramat, w, rytmie, pośpiesznie, prowadzonego, dziennikarskiego, śledztwa, w, którym, obrazowo, odmalowuje, się, reguły, panujące, w, dzisiejszym, dziennikarstwie]",7.0,-0.1111111111111111,"Wartki dramat w rytmie pośpiesznie prowadzonego dziennikarskiego śledztwa, w którym obrazowo odmalowuje się reguły panujące w dzisiejszym dziennikarstwie.",18.0,18.0,1.0
positive,positive,"[Nie, porywa, ale, to, solidne, kino, z, dobrym, aktorstwem, które, warto, zobaczyć, chociażby, dla, świetnej, Cate, Blanchett]",7.0,0.058823529411764705,"Nie porywa, ale to solidne kino z dobrym aktorstwem, które warto zobaczyć - chociażby dla świetnej Cate Blanchett.",18.0,17.0,1.0
positive,positive,"[Ogląda, się, to, z, zainteresowaniem, i, poruszeniem, Dobre, kino]",6.7,0.1111111111111111,Ogląda się to z zainteresowaniem i poruszeniem. Dobre kino.,9.0,9.0,1.0
neutral,positive,"[Jest, warta, uwagi, konsekwentnie, budując, napięcie, angażuje, uwagę, widza, aż, do, samego, końca]",6.7,0.0,"Jest warta uwagi, konsekwentnie budując napięcie, angażuje uwagę widza aż do samego końca.",13.0,13.0,0.0
neutral,positive,"[Wciągający, film, o, pracy, dziennikarzy, w, stylu, ""Spotlight""]",6.7,0.0,"Wciągający film o pracy dziennikarzy w stylu ""Spotlight"".",8.0,8.0,0.0
neutral,positive,"[Całkiem, przeciętny, obraz, ratują, jednak, świetne, kreacje, aktorów]",6.0,0.0,Całkiem przeciętny obraz ratują jednak świetne kreacje aktorów.,8.0,8.0,0.0
neutral,negative,"[Blanchett, radzi, sobie, doskonale, odnajduje, dobrego, partnera, w, postaci, Roberta, Redforda, jednak, nie, jest, w, stanie, zamazać, niedostatków, fabuły, Bardzo, niewyraźna, ta, prawda]",5.5,0.0,"Blanchett radzi sobie doskonale, odnajduje dobrego partnera w postaci Roberta Redforda, jednak nie jest w stanie zamazać niedostatków fabuły. Bardzo niewyraźna ta prawda.",23.0,23.0,0.0
negative,negative,"[Ostatecznie, obraz, zawodzi, Z, jednej, strony, zawiniły, braki, w, umiejętnościach, reżysera, z, drugiej, jego, niepewność, co, zrobić, z, takim, materiałem]",5.0,-0.075,"Ostatecznie obraz zawodzi. Z jednej strony zawiniły braki w umiejętnościach reżysera, z drugiej jego niepewność, co zrobić z takim materiałem.",20.0,20.0,1.0
neutral,negative,"[Pomimo, świetnego, aktorstwa, ze, strony, całej, obsady, ""Niewygodna, prawda"", nie, dorównuje, wykonaniem, ani, ""Spotlight"", ani, ""Wszystkim, ludziom, prezydenta""]",5.0,0.0,"Pomimo świetnego aktorstwa ze strony całej obsady, ""Niewygodna prawda"" nie dorównuje wykonaniem ani ""Spotlight"" ani ""Wszystkim ludziom prezydenta"".",18.0,18.0,0.0
neutral,negative,"[Mimo, swoich, wad, na, jesienną, pluchę, może, wystarczyć]",5.0,0.0,Mimo swoich wad na jesienną pluchę może wystarczyć.,8.0,8.0,0.0
neutral,negative,"[Miłośnicy, Roberta, Redforda, niczego, nowego, nie, zobaczą, a, fani, ""Wszystkich, ludzi, prezydenta"", raczej, nie, będą, zachwyceni]",5.0,0.0,"Miłośnicy Roberta Redforda niczego nowego nie zobaczą, a fani ""Wszystkich ludzi prezydenta"" raczej nie będą zachwyceni.",16.0,16.0,0.0
neutral,negative,"[Ogląda, się, mimo, wszystko, nieźle, trudno, jednak, pozbyć, się, wrażenia, że, film, ten, mógł, być, znacznie, ciekawszy]",5.0,0.0,"Ogląda się, mimo wszystko, nieźle, trudno jednak pozbyć się wrażenia, że film ten mógł być znacznie ciekawszy.",17.0,17.0,1.0
neutral,negative,"[Dużo, słabszy, ""Spotlight""]",5.0,0.0,"Dużo słabszy ""Spotlight"".",3.0,3.0,0.0
neutral,negative,"[Brakuje, zarówno, intelektualnej, i, formalnej, dyscypliny, ""Spotlight"", jak, i, bezpretensjonalności, ""Oceans, Eleven"", Tak, rozdarty, film, trudno, docenić, za, coś, więcej, niż, ambicje, twórców]",5.0,0.0,"Brakuje zarówno intelektualnej i formalnej dyscypliny ""Spotlight"", jak i bezpretensjonalności ""Ocean's Eleven"". Tak rozdarty film trudno docenić za coś więcej niż ambicje twórców.",23.0,23.0,0.0
negative,negative,"[Wyprany, z, emocji, rażący, swoją, naiwnością, sztucznością, i, pretensjonalnością]",4.0,-0.2222222222222222,"Wyprany z emocji, rażący swoją naiwnością, sztucznością i pretensjonalnością.",9.0,9.0,1.0
positive,positive,"[Dramatyczna, historia, opowiedziana, została, w, filmie, w, ciekawy, przemawiający, do, wyobraźni, rozpalający, emocje, a, mimo, wszystko, subtelny, sposób]",8.3,0.10555555555555556,"Dramatyczna historia opowiedziana została w filmie w ciekawy, przemawiający do wyobraźni, rozpalający emocje, a mimo wszystko subtelny sposób.",18.0,18.0,2.0
neutral,positive,"[Reżyser, odrzuca, wielkie, słowa, i, epickie, narracje, właściwe, filmom, spod, znaku, II, wojny, światowej, a, zamiast, tego, zajmuje, się, człowiekiem, jego, wewnętrznym, mikrokosmosem, w, określonym, tu, i, teraz]",8.0,0.0,"Reżyser odrzuca wielkie słowa i epickie narracje, właściwe filmom spod znaku II wojny światowej, a zamiast tego zajmuje się człowiekiem, jego wewnętrznym mikrokosmosem w określonym tu i teraz.",28.0,28.0,0.0
positive,positive,"[To, co, jednak, robi, największe, wrażenie, oglądając, film, Rogalskiego, to, swego, rodzaju, idylliczny, świat, jaki, udało, się, stworzyć, na, ekranie, reżyserowi]",8.0,0.06349206349206349,"To, co jednak robi największe wrażenie, oglądając film Rogalskiego, to swego rodzaju idylliczny świat, jaki udało się stworzyć na ekranie reżyserowi.",21.0,21.0,3.0
positive,positive,"[Wielkie, małe, kino, Film, który, pomimo, pozornego, spokoju, bardzo, mocno, uderza, w, człowieka]",8.0,0.07692307692307693,"Wielkie, małe kino. Film, który pomimo pozornego spokoju, bardzo mocno uderza w człowieka.",13.0,13.0,4.0
neutral,positive,"[Zdecydowanie, wart, jest, uwagi]",7.5,0.0,Zdecydowanie wart jest uwagi.,4.0,4.0,0.0
positive,positive,"[Dawno, nie, widziałem, tak, mocnego, filmu, który, nie, pokazuje, wszystkiego, wprost, unika, patosu, i, pokazuje, normalne, życie, w, okupowanej, przez, Niemców, Polsce, Bez, słodzenia, upiększania, ale, i, przesadnego, tarzania, się, w, gównie, błocie, oraz, piachu, a, to, już, jest, coś, co, należy, docenić]",7.0,0.046511627906976744,"Dawno nie widziałem tak mocnego filmu, który nie pokazuje wszystkiego wprost, unika patosu i pokazuje normalne życie w okupowanej przez Niemców Polsce. Bez słodzenia, upiększania, ale i przesadnego tarzania się w gównie, błocie oraz piachu, a to już jest coś, co należy docenić.",43.0,43.0,2.0
neutral,positive,"[Nie, powiem, że, film, uważam, za, objawienie, ale, na, pewno, przyznam, że, zrobił, na, mnie, wrażenie, swoim, niewymuszonym, charakterem, i, delikatnym, podejściem, do, tematu, pewne, sprawy, po, prostu, przemilczając, Historia, inicjacyjna, z, wątkiem, miłosnym, w, tle, ale, zrobiona, z, klasą, i, wyczuciem]",7.0,0.0,"Nie powiem, że film uważam za objawienie, ale na pewno przyznam, że zrobił na mnie wrażenie swoim niewymuszonym charakterem i delikatnym podejściem do tematu, pewne sprawy po prostu przemilczając. Historia inicjacyjna z wątkiem miłosnym w tle, ale zrobiona z klasą i wyczuciem.",42.0,42.0,1.0
negative,positive,"[Przygnębiający, brutalny, smutny, choć, zaskakująco, spokojny, i, cichy, film, Pięknie, nakręcony, prawie, pozbawiony, muzyki, co, tylko, dodaje, mu, sił, bo, oddziałuje, na, nasze, emocje, jedynie, obrazem]",7.0,-0.05274725274725275,"Przygnębiający, brutalny, smutny, choć zaskakująco spokojny i cichy film. Pięknie nakręcony, prawie pozbawiony muzyki, co tylko dodaje mu sił, bo oddziałuje na nasze emocje jedynie obrazem.",26.0,26.0,3.0
neutral,positive,"[Powiew, świeżości, w, skostniałym, kinie, wojennym]",7.0,0.0,Powiew świeżości w skostniałym kinie wojennym.,6.0,6.0,0.0
neutral,positive,"[Skromny, ale, niczego, mu, nie, brakuje]",7.0,0.0,"Skromny, ale niczego mu nie brakuje.",6.0,6.0,0.0
neutral,positive,"[Ostentacyjnie, nieefektowne, wypełnione, obrazami, dziecięcych, rytuałów, wygrane, bez, emfazy, pełne, delikatnych, gestów]",7.0,0.0,"Ostentacyjnie nieefektowne, wypełnione obrazami dziecięcych rytuałów, wygrane bez emfazy, pełne delikatnych gestów.",12.0,12.0,1.0
negative,positive,"[Siłą, ""Letniego, przesilenia"", są, młodzi, aktorzy, z, Urszulą, Bogucką, na, czele]",6.7,-0.18181818181818182,"Siłą ""Letniego przesilenia"" są młodzi aktorzy z Urszulą Bogucką na czele.",11.0,11.0,1.0
positive,positive,"[Wiarygodny, choć, niezbyt, oryginalny]",6.7,0.125,"Wiarygodny, choć niezbyt oryginalny.",4.0,4.0,1.0
neutral,positive,"[To, nie, jest, też, produkcja, która, w, pełni, satysfakcjonuje, fabularnie, ale, pozwala, na, chwilę, całkowicie, zanurzyć, się, w, niezwykle, trudnej, rzeczywistości]",6.7,0.0,"To nie jest też produkcja, która w pełni satysfakcjonuje fabularnie, ale pozwala na chwilę całkowicie zanurzyć się w niezwykle trudnej rzeczywistości.",21.0,21.0,1.0
neutral,positive,"[Twórcom, zabrakło, chyba, odwagi, by, coś, mocniej, zaakcentować, nie, przekonuje, też, tchnąca, sztucznością, scenografia, co, nie, znaczy, że, nie, pojawią, się, głosy, o, uprawianiu, pedagogiki, wstydu]",6.7,0.0,"Twórcom zabrakło chyba odwagi, by coś mocniej zaakcentować, nie przekonuje też tchnąca sztucznością scenografia, co nie znaczy, że nie pojawią się głosy o uprawianiu pedagogiki wstydu.",26.0,26.0,0.0
neutral,positive,"[Dobra, próba, prezentacji, dojrzewania, w, wojennych, czasach]",6.5,0.0,Dobra próba prezentacji dojrzewania w wojennych czasach.,7.0,7.0,1.0
neutral,positive,"[Cicha, opowieść, o, utraconych, chwilach, szczęścia]",6.0,0.0,Cicha opowieść o utraconych chwilach szczęścia.,6.0,6.0,0.0
positive,negative,"[Zaledwie, przeciętne, kino, które, zapewnia, niewiele, emocji]",5.0,0.14285714285714285,"Zaledwie przeciętne kino, które zapewnia niewiele emocji.",7.0,7.0,1.0
neutral,negative,"[Wszystko, jest, wyrachowane, ugrzecznione, i, skrojone, pod, gusta, ""europejskiego, widza"", wychowanego, w, dyktaturze, tolerancjonizmu]",5.0,0.0,"Wszystko jest wyrachowane, ugrzecznione i skrojone pod gusta ""europejskiego widza"" wychowanego w dyktaturze tolerancjonizmu.",14.0,14.0,0.0
neutral,positive,"[Rodzice, też, będą, się, dobrze, bawić]",6.7,0.0,Rodzice też będą się dobrze bawić.,6.0,6.0,0.0
neutral,positive,"[Wychodzi, z, tego, całkiem, niezła, zabawa, chociaż, mało, odkrywcza, i, zaskakująca]",6.0,0.0,"Wychodzi z tego całkiem niezła zabawa, chociaż mało odkrywcza i zaskakująca.",11.0,11.0,1.0
neutral,positive,"[Choć, momentami, naprawdę, udane, ekranowe, przygody, ""Ratcheta, i, Clanka"", pozostają, jedynie, bladym, cieniem, swoich, poprzedników]",6.0,0.0,"Choć momentami naprawdę udane, ekranowe przygody ""Ratcheta i Clanka"" pozostają jedynie bladym cieniem swoich poprzedników.",15.0,15.0,0.0
neutral,negative,"[Choć, Ratchet, i, Clank, nieco, wybija, się, na, tle, innych, ekranizacji, gier, które, są, w, stanie, dryfować, już, naprawdę, blisko, dna, na, pewno, nie, można, o, nim, mówić, jako, o, filmie, dobrym]",5.4,0.0,"Choć Ratchet i Clank nieco wybija się na tle innych ekranizacji gier, które są w stanie dryfować już naprawdę blisko dna, na pewno nie można o nim mówić jako o filmie dobrym.",32.0,32.0,1.0
neutral,negative,"[Bardzo, przeciętna, animacja]",5.3,0.0,Bardzo przeciętna animacja.,3.0,3.0,1.0
neutral,negative,"[Odebranie, interaktywności, wypełnienie, powstałych, luk, słabymi, żartami, najniższych, lotów, sprawiło, że, interesująca, historia, dwójki, bohaterów, dużo, traci]",5.0,0.0,"Odebranie interaktywności, wypełnienie powstałych luk słabymi żartami najniższych lotów sprawiło, że interesująca historia dwójki bohaterów dużo traci.",17.0,17.0,0.0
negative,negative,"[Nie, jest, to, film, zły, ale, starsi, widzowie, nie, mają, tu, czego, szukać]",5.0,-0.1346153846153846,"Nie jest to film zły, ale starsi widzowie nie mają tu czego szukać.",13.0,13.0,1.0
neutral,negative,"[Pośród, filmów, o, ambitnych, kurczakach, gadających, kotach, uroczych, mamutach, i, innych, wypuszczanych, z, fabryki, tworów, Ratchet, i, Clank, są, równie, sympatyczni, co, niepotrzebni, stanowiąc, raczej, ciekawostkę, dla, fanów, niż, nową, kultową, ""kreskówkę""]",5.0,0.0,"Pośród filmów o ambitnych kurczakach, gadających kotach, uroczych mamutach i innych wypuszczanych z fabryki tworów, Ratchet i Clank są równie sympatyczni co niepotrzebni, stanowiąc raczej ciekawostkę dla fanów niż nową kultową ""kreskówkę"".",32.0,32.0,0.0
