comment,emotion,rate
wygląd i kawa na piątkę! nie piszecie jednak o bardzo - bardzo głośnej pracy pompy do tego stopnia że nie można przy niej rozmawiać. moze to tylko tak pracuje w moim ekspresie.  proszę o odpowiedz,positive,4.0
"Wspaniale spienia mleko na gęstą ciepłą piankę, kawa też niczego sobie - esencjonalna, kremowa. Jestem zaskoczona tak wysoką jakością w stosunku do ceny. Jedyny minus, że bardzo sie nagrzewa, jeśli non stop jest podłączony do prądu, a żeby uniknąc grzania wyłączam z kontaktu, jednak wtedy zegar się zeruje.",positive,5
"Ekspres jest super. Kawa wychodzi pyszna. Wczesniej używałam ekspresu firmy Krups i muszę się przyznać, że nie widzę żadnej różnicy a cena była trzykrotnie wyższa. Rewelacyjnie spienia mleko. Jestem zdecydowanie na TAK :0)",positive,5
"Jestem zadowolony z zakupu.Nie testowałem jeszcze spieniania mleka ale to z powodu że wolę zwykła czarną.Jakość wykonania bez zarzutu,troszkę głośny ale idzie sie przyzwyczaic.Ogólnie polecam.Esencja smaku wydobyta a chyba to się liczy(oczywiśćie w zależności jaką kawę się użyje).Łatwy do czyszczenia,tylko niepotrzebnie działa non stop podgrzewanie filiżanek trzeba wyłączać z kontaktu a wtedy kasuje się zegar-1 minus za to",positive,5
"Użytkuję go od miesiąca i jestem bardzo zadowolona. Bardzo dobrze parzy kawę i spienia mleko, podgrzewa filiżanki.  Dobrze wykonany , bardzo ładnie prezentuje się w mojej kuchni.
W stosunku do innych ekspresów ma bardzo dobrą cenę. Do użytku domowego polecam jest super. ",positive,5
"Kupiłam trzy miesiące temu i mogę powiedzieć że jest rewelacyjny. Funkcje ekspresu , smak i konsystencja kawy identyczna jak w znacznie droższych ekspresach. I do tego super wygląda.",positive,5
"Niestety trafiłem chyba na zły egzemplarz, bo po wyłączeniu nalewania kawy do filizanek kawa nadal wypływa, co prawda kropla za kropla, ale po kilku godzinach w funkcji STANDBY tacka ociekowa się przepełnia.... Przekrętło do nalewania jest w odpowiedniej pozycji na 0. Nawet po wyłączeniu, gdy pozostaje podłączony tylko do prądu kapie z dyszy nadal - choć może wolniej. Uszczelka???? Jak to wygląda u Was? Chyba pozostaje jedynie serwis gwarancyjny, szkoda....",negative,3.0
"ekspresik bardzo dobry..za te pieniądze polecam, kawa bardzo dobra, spienianie mleka też (3,2%). Dobry smak kawy zależy od tego jakiej uzyjesz. Obudowa solidna, podgrzewanie filiżanek moim zdaniem zbyteczne,gdyż zanim sie nagrzeje to ja już kawę dawno przygotuje. Troche tandetne plastiki wykańczające przy wyświetlaczu. Brak wyrzutu kawy",positive,4.0
"Ekspresik jest super. Kawa b.dobra, spienianie mleka ok. Wszystko zależy od tego jaką kawę parzysz (lavazza rose, mleka 3,5%) Ogólnie wszystko na ""TAK""",positive,5
"Jestem bardzo zadowolona. Świetna pianka, mocna kawa, można podgrzać filiżanki. Za tą cenę nie spodziewałam się takiej funkcjonalności. Polecam",positive,5
"Nie znam się na takim sprzęcie, więc mogę tylko napisać, że instalacja jest banalnie prosta - wręcz intuicyjna, a netbook chodzi na tym bardzo fajnie.
Póki co, nie było z nim żadnych problemów - po prostu działa - nie zauważyłem, żeby internet na tym zamulał.",positive,4.0
"Bardzo dobry do rozbudowy sieci bezprzewodowej dla klientów którzy mają już sieć z kompami stacjonarnymi i zakupili laptopa.
Dobry zasięg odbioru(około 70 m rzeczywistych)ale to w zupełności wystarcza między budynkami.w polu otwartym zasięg rzeczywisty około 130 m.
sprawdzone na w7 laptop hp dv 9000 trzyletni.Dobry towar polecam.Pozdrawiam andriuu.",positive,4.0
"Produkt posiadam stosunkowo nie długo.Jak na razie wszystko gra.Wygląd także miły,prosty w obsłudze.Wystarczający dla przeciętnego zjadacza chleba.",positive,4.0
"Dobry,niezawodny sprzęt idealny do mieszkań.",positive,4.0
Jak na router za 60 zł to stosunek jakości do ceny jest celujący.,positive,5
"Bardzo dobry router do sieci domowej, łatwa konfiguracja, duży zasięg, polecam",positive,5
"Pracuje już prawie rok, cały czas włączony, niezawodnie łączy, 2 lapki po WiFi i stacjonarny po kablu, zasięg w bloku do sąsiada przez cztery ściany z żelbetu. Łatwa konfiguracja. Tani.",positive,4.0
w porządku,positive,4.0
"Jeden z najtańszych na rynku :) Ma służyć do dzielenia Internetu z kablówki i w tej roli sprawuje się bardzo dobrze. Obsługuje szyfrowanie WPA2, klonowanie MACka, natomiast nie widzę regulacji mocy sygnału",positive,4.0
Super tani AP.,positive,5
"Router godny polecenia, cena nie jest wygórowana a możliwości ma niezłe.
I co najważniejsze, konfiguracja jest prosta.
Mam podpiętego PC kablem i lapka na WiFi.
Nie zauważyłam aby gubił sygnał, net też płynnie chodzi ;)",positive,4.0
"Sprzęt bardzo łatwy w instalacji, dobry zasięg",positive,5
idealny produkt dla ludzi ktorzy nie za bardzo znaja sie na konfiguracji routerow. instalacja intuicyjna. polecam. za tak niska cene mamy fajne rozdzielenie sygnalu. jeszcze raz polecam. ja juz 5 szt zalozylem znajomym. pozdrawiam,positive,4.0
"Witam. Posiadam ten router już drugi rok i jestem z niego jak najbardziej zadowolony. Zasięg jak na mieszkanie zadowalający, jak za takie pieniądze zdecydowanie polecam każdemu, do zastosowań typowo domowych (przeglądanie stron www, uploud, downloud,   komunikacja)Wadą jest to, że nie posiada przełącznika on/off.",positive,4.0
"funkcjonalny, bezawaryjny",positive,4.0
"Może nie najwyższej klasy, ale na podstawowe potrzeby, dla przeciętnego użytkownika, jak znalazł.",negative,3.0
jak dla mnie bardzo dobre urządzenie,positive,5
bardzo funkcjonalny i niedrogi.,positive,4.0
"jest ok, ani razu się nie zepsuł",positive,5
"Potwierdzam wszystkie pozytywne opinie wystawione przez poprzedników. Produkt godny polecenia. Łatwy w ubsłudze, funkcjonalny i stosunkowo tani.",positive,5
Bardzo fajny.,positive,5
"Mam go już trzy lata i śmiga bez zarzutu. Tani i łatwy w obsłudze.
Zdecydowanie polecam.",positive,5
Bardzo dobry router do mieszkania lub niedużego domu. U mnie działa bezawaryjnie od ponad 4 lat.,positive,5
Nie polecam! Po skończeniu się gwarancji zaczął się psuć! Ciągle przerywa sygnał a z nowymi urządzeniami już nawet nie łączy... TRAGEDIA!,negative,2.0
"same ""słodziutkie"" opinie aż obrzydzenie bierze.Nawet jak na tą cenę po ok pół roku używania ZŁOM ,zaczynają się CODZIENNE problemy ze współdzieleniem łącza ,router ""gubi"" pakiety ,samoczynnie zmienia adresy MAC , nie mówiąc już o braku możliwości zaawansowanej konfiguracji.Nie pomogło nawet nowe oprogramowanie, ""obcina "" transfer z 40MB na 7-8 MB.Generalnie - kiepski sprzęt szkoda na niego nawet te ""parę "" groszy ,lepiej dołożyć i kupić porządniejszy",negative,1.0
Dziala rewelacyjnie bez jakichkolwiek zastrzezen . Sprawdzony model na przestrzeni kilku lat przez znajomych  i sam moge ich zdanie potwierdzic . Tani dobry router prosty w obsludze . Polecam !,positive,5
"Elegancki ,działa super.
Jestem bardzo zadowolony.",positive,5
"działa bez zarzutu, prosta obsługa",positive,5
Myśle że dla zaczynającego zabawę w tworzenie swojej małej sieci w mieszkaniu lub małym domu ten router to dobra propozycja.Jest to mój pierwszy router i nie miałem nigdy do czynienia z tego typu urządzeniami ale jego podłączenie i konfiguracja była bardzo prosta.Polecam.,positive,4.0
"Jestem w 100% zadowolony z zakupu. Cena atrakcyjna, zasięg w kawalerce gdzie go użytkuję jest w każdym kącie. Raz zaliczył nawet upadek z wysokiej na 1,9m szafy co przetrwał bez uszczerbku.",positive,5
"produkt dobry, łatwa instalacja, jezyk polski jako duża zaleta, niestety antena nieprzydatna - nie odbiera sygnału pomimo reklamy w punkcie na zasięg do 10 km od nadajnika",negative,3.0
Dobry sprzęt,positive,4.0
Świetny stosunek jakości do ceny!,positive,5
Produkt bez zastrzeżeń.,positive,4.0
"mały, lekki, funkcjonalny. Niestety",positive,4.0
"Prosty w obsłudze, nie zajmuje duzo miejsca, działa sprawnie",positive,5
"Fajny i sprawny bez zrywek sygnału.
Polecam",positive,5
Tani router do domu. Kupiłem już drugi egzemplarz i jestem w pełni zadowolony,positive,4.0
brak zastrzeżeń!,positive,4.0
Dobry router w bardzo niskiej cenie.,positive,5
Bardzo dobry.Powiesiłem na poddaszu(ma otwory do powieszenia) + antenę przestawiłem do pionu.U kolegi ok.40m jest zasięg.I o to chodziło.Polecam.Kupiłem w Shifcie.,positive,5
używam od prawie roku-żadnych uwag,positive,4.0
"Bardzo dobry, polecam.",positive,5
Bardzo dobry router za niewielkie pieniądze. Używam w mieszkaniu M2 i router ten daje bardzo mocny sygnał na całe mieszkanie. Za te pieniądze nie znajdziesz nic lepszego.,positive,4.0
Sprawny i solidny,positive,4.0
Wporzadku,positive,4.0
Zainstalowany w mieszkaniu z wielkiej plyty. Dziala bez zarzutu.,positive,4.0
"Świetny, duża moc (budynek z grubymi murami z suporexu i zasięg jest wszędzie na parterze-100m2, reszta nie sprawdzana",positive,5
"Za taką cenę gorąco polecam :)
Zainstalowałam i zapomniałam, że mam router. Nie znam się na tym zupełnie, a udało się uruchomić bez problemów. Działa, śmiga i nie wymaga mojej uwagi :)
POLECAM!",positive,5
bardzo dobry sprzęt i tani,positive,5
"Produkt dobrej jakości, działa poprawnie, brak zastrzeżeń.",positive,4.0
"Tanie, funkcjonalny, mam też model 543G, który posiada więcej funkcji. Prosta instalacja",negative,3.0
produkt spełnia moje oczekiwania!,positive,4.0
"Dobry router, eszystko OK",positive,4.0
bardzo dobry ! polecam wszystkim,positive,5
łatwa konfiguracja. Idealny dla sieci domowej gdzie pracuje do 5 komputerów. Nie warto kupować dla małych sieci drogich routerów.,positive,4.0
"Router jest świetny do domowej sieci, w szczególności tani i z świetnym zasięgiem (jak na mieszkanie).",positive,4.0
Idealny do zastosowań domowych.,positive,4.0
"Wszystko okej, dość dobry zasięg, łatwa konfiguracja, poprawne dzialanie z tl-r402m",positive,4.0
"Ten router ""wcisnął"" mi mój provider w miejsce ciągle szwankującego Netgeara. 
Wreszcie działa prawidłowo, a zasięg WiFi jest zauważalnie lepszy i stabilniejszy w całym domu.",positive,4.0
OK ! ! !SUPER,positive,5
"bardzo fajny router idealny dla kogoś kto ma internet z sieci kablowych jak multimedia. zasieg w całym domu rewelacja , bardzo proste podłączenie i konfiguracja.",positive,5
Bez większych zastrzeżeń,positive,4.0
"dobry, tani router",positive,4.0
"router spoko, uzytkuje go na rzie przez kilka dni i na razie nie mam zastrzezen. daje rade nawet na 4 kompy. nic dodac nic ujac.",positive,4.0
"Używam od tygodnia, żadnych problemów, bardzo dobry zasięg w mieszkaniu, b łatwa instalacja.",positive,5
"Super! Bardzo tani, działa bez zarzutu. Zależało mi na mocnej antenie, bo w bloku pojawiło się dużo sieci wi-fi i stary router nie dawał rady się przecisnąć. A ten daje radę 

Nie mam zielonego pojęcia czy ma jakieś inne funkcje niż tworzenie sieci, ale mi nie są takowe niepotrzebne. Ale jak ktoś po prostu potrzebuje dobrego routera do sieci i nic wiecej, to wg. mnie jest to dobry wybór.",positive,5
nowy bardzo dobry,positive,4.0
Tani i dobry.,positive,4.0
"Łatwy w instalacji, działa z UPC",positive,5
Wszystko o.k,positive,5
dobry router w dobrej cenie,positive,4.0
Ruter wystarczający na potrzeby domowe.,positive,4.0
"Router wart swych pieniędzy , jest tani i spełnia swoje zadanie , router działa bez problemów .",positive,4.0
Działa.,positive,4.0
Na razie działa bez zarzutu. Instalacja prosta.,positive,4.0
łatwa instalacja na razie działa bez zarzutu,positive,5
Produkt spełnia moje oczekiwania. Instalacja bezproblemowa. Wart swojej ceny.,positive,5
Wszystko zgodnie z opisem,positive,5
bardzo łatwa instalacja. za tą cene godny polecenia,positive,4.0
Produkt jak najbardziej się sprawdził. Polecam,positive,5
Po pierwsze bardzo tani w przeciwieństwie do innych i jest NIEZAWODNY ! Rewelacja,positive,5
Produkt dobry w swojej klasie cenowej,positive,4.0
Genialny Rouer za małe pieniądze!,positive,5
"Wszystko w porządku, dobry zasięg i łatwa instalacja. Dobra cena za dobrą jakość.",positive,5
Dobry produkt do swojego przeznaczenia.,positive,4.0
"Bardzo dobry, prosty i tani router. Zasięg wystarczający dla przeciętnego użytkownika.",positive,5
"dobry, tani. wystarczy na prostą siec",positive,4.0
"Bardzo dobry router za niską cenę, zasięg jak najbardziej wystarczający",positive,4.0
"Proste,tanie,dobrze dziala. Instrukcja dobrze napisana.Kofigoracja w 5 minut.",positive,4.0
działa pod UPC bezbłędnie,positive,4.0
"Produkt zgodnie z oczekiwaniami, działa bez zarzutu, godny polecenia/kablówka/",positive,5
Dobra cena. Łatwa instalacja-płytka. Instrukcja po polsku.Działa bez problemu. polecam.,positive,4.0
"Banalna konfiguracja, bogate opcje (jak na produkt tej klasy), stabilny, bardzo dobry zasięg wifi.",positive,5
"Najtańszy! Zgrabny i mały. Wszystko działa jak powinno, nie rozłącza sieci. Dla osób mało wymagających, które potrzebują jedynie stworzyć w domu swoją małą sieć (w tym bezprzewodową) spisze się idealnie i to za grosze! Łączę się przez wi-fi konsolą, jak i telefonem. Do tej pory nie miałem żadnych problemów.
Kupiłem już dwie sztuki - jeden dla mnie, drugi dla dziadka. Internet video w Sony Bravia działa wyśmienicie!",positive,5
"Bardzo tani, a jednocześnie wyśmienity router. Zabójczo prosty w konfiguracji. Plecam",positive,4.0
W/w router działa bez zarzutu i spełnia moje oczekiwania.,positive,4.0
Wszystko w porządku. Działa bez zarzutu.,positive,4.0
najładniejszy to on nie jest (ale to rzecz gustu),positive,4.0
Spisuje się świetnie. Błyskawiczna komunikacje i łatwość ubsługi.,positive,5
Tani a zarazem dobry router do domowego użytku. Bezproblemowa instalacja.,positive,5
"SUPER! Idealny router do domowej sieci, ale również do małej firmy.",positive,4.0
"Dopóki nie muszę odkręcać antenki, sprawuje się świetnie. Za tę cenę nie wiem, czy jest coś lepszego. Został mi towar polecony i sam też będę polecał.",positive,4.0
wystarczający do użytku domowego,positive,4.0
Spełnił oczekiwania,positive,5
Dobrej jakości tani router.,negative,3.0
Spełnia wymagania,positive,4.0
Produkt bez zastrzeżeń. Doskonale sprawdza się w moim domu.,positive,5
Bardzo dobry. Żadnych problemów z podłączeniem.,positive,5
"Łatwa instalacja, bezproblemowa, posiada niezbędne minimum, tani",positive,4.0
"Po małych problemach (nie z winy produktu, lecz z dostawcy internetu) szybko skonfigurowałem internet. Wszystko ładnie śmiga. Za tą cenę polecam Gorąco!!!",positive,5
godny polecenie idelna cena,positive,5
"ok, dziala, wszystko gra",positive,5
"Bardzo dobry, działa jak trzeba...",positive,4.0
Bardzo dobry produkt...Wszystkim polecam ten router,positive,5
B. dobry produkt. Polecam.,positive,4.0
Router spełnia swoje zadania.,positive,4.0
O.k. polecam...,positive,4.0
W obu kupionych routerach w krótkim czasie po uruchomieniu uszkodził sie port WAN.Router otrzymany po reklamacji pracuje dobrze.,negative,2.0
Bardzo dobra jakość w przystepnej cenie.,positive,4.0
Wszystko działa jak należy.,positive,5
"Instalacja bardzo prosta, na razie wszytko działa bez zarzutu, stosunek cena-jakość: 10/10 pkt. Daje radę...",positive,5
"Szybka intuicyjna instalacja, praca bezproblemowa, godny uwagi i polecenia.",positive,4.0
"Produkt bardzo dobry, w bardzo atrakcyjnej cenie, jakość wykonania na wysokim poziomie, nie zawiesza się i szybko się łączy, antena o bardzo dobrym zasięgu w mieszkaniu",positive,5
fajny!,positive,5
Wszystko oK!,positive,5
Prosty i łatwy w obsłudze,positive,4.0
"Dziala bez zarzutów, bardzo dobry i intuicyjny interfejs sieciowy.",positive,5
Super cena super sprzęt,positive,4.0
Jestem zadowolona z produktu,positive,5
spisuje sie zgodnie z oczekiwaniami,positive,4.0
"Dziala bez przerwy, prawidlowo. Idealny na domowe warunki.",positive,5
Dobry sprzęt za niewielkie pieniądze.,positive,4.0
Jeszcze nie zainstalowałem.,positive,4.0
Produkt wart polecenia.,positive,4.0
Łatwa instalacja w/g instrukcji instalacji .Działanie dobre .Polecam .,positive,4.0
super sprzet jedyna wada jest antena na stale ale za takie pieniadze nie mozna miec wszystkiego,positive,5
Bardzo dobra relacja ceny do jakości.,positive,4.0
"Proste, tanie i skuteczne urządzenie, które nawet laik jest w stanie ustawić w konfiguracji podstawowej.",positive,4.0
