detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
positive,positive,"[ciepły, prawdziwy, koneser]","[klimat, lokalu, dość, ciepły, bardzo, dobra, obsługa, niezłe, posiłki, furorę, na, gościach, zagranicznych, robi, kaczkamoim, zdaniem, niezła, ale, jadałem, lepszą, i, to, w, mniej, ekskluzywnych, restauracjach, hitem, jest, również, tort, bezowy, polecam, na, kolację, z, obcokrajowcami, prawdziwy, koneser, kuchni, polskiej, może, czuć, się, troszkę, zawiedziony]",4.0,0.07434343434343435,"Klimat lokalu dość ciepły, bardzo dobra obsługa, niezłe posiłki. Furorę na gościach zagranicznych robi kaczka-moim zdaniem niezła, ale jadałem lepszą i to w mniej ekskluzywnych restauracjach.
Hitem jest również tort bezowy.
Polecam na kolację z obcokrajowcami, prawdziwy koneser kuchni polskiej może czuć się troszkę zawiedziony.",45.0,45.0,3.0
positive,positive,[wyrafinowanie],"[różana, to, jedno, z, bardzo, niewielu, miejsc, w, warszawie, gdzie, można, zjeść, danie, z, móżdżku, wyjątkowe, i, wyrafinowanie, danie, oczywiście, dla, ludzi, którzy, lubią, takie, doznania, pozostałe, elementy, menu, także, godne, polecenia, piękne, wnętrza, i, dość, łatwo, o, parking]",5.0,0.02564102564102564,"Różana, to jedno z bardzo niewielu miejsc w Warszawie, gdzie można zjeść danie z móżdżku. Wyjątkowe i wyrafinowanie danie. Oczywiście dla ludzi, którzy lubią takie doznania. Pozostałe elementy menu także godne polecenia. Piękne wnętrza i dość łatwo o parking.",39.0,39.0,1.0
neutral,positive,[],"[każde, danie, a, było, nas, sześcioro, i, spędizlismy, tam, ok, 4, godzin, pięknie, podane, pachnące, i, smakujące, nawet, lepiej, niż, zamawijący, sobie, mogli, wyobrazić, czy, mieć, nadzieję, goście, z, innych, stref, czasowokulturowych, również, byli, urzeczeni, od, zwykłych, ale, jendak, podkręconych, sałat, przez, naleśniki, placki, iwięcej]",4.0,0.0,"Każde danie, (a było nas sześcioro I spędizlismy tam ok 4 godzin) pięknie podane, pachnące i smakujące nawet lepiej, niż zamawijący sobie mogli wyobrazić, czy mieć nadzieję. Goście z innych stref czasowo-kulturowych również byli urzeczeni. Od zwykłych, ale jendak podkręconych sałat, przez naleśniki, placki i...Więcej",45.0,45.0,0.0
neutral,positive,[],"[super, obsługa, bardzo, dobre, jedzenie, tylko, zrazów, napoleońskich, obecnie, brak, fantastyczne, tory, bezowe, goście, raczej, nie, przypadkowi]",5.0,0.0,"Super obsługa, bardzo dobre jedzenie (tylko zrazów napoleońskich obecnie brak), fantastyczne tory bezowe, goście raczej nie przypadkowi :)",18.0,17.0,0.0
negative,positive,"[restauracja, ciasno, miejsce, poza, aranżacja]","[restauracja, bardzo, miłastosunek, jakości, do, ceny, oceniam, na, 4, bo, trochę, brak, mi, elastyczności, w, stosunku, do, menu, dla, dzieci, oraz, stosunkowo, ciasno, między, stolikami, w, ogrodzie, co, sprawia, że, to, mało, przyjazne, miejsce, dla, rodzin, z, malymi, dziećmiale, poza, tym, śliczna, aranżacja, wnętrzawięcej]",4.0,-0.022727272727272728,"Restauracja bardzo miła....stosunek jakości do ceny oceniam na 4 bo trochę brak mi elastyczności w stosunku do menu dla dzieci oraz stosunkowo ciasno między stolikami w ogrodzie ( co sprawia, że to mało przyjazne miejsce dla rodzin z malymi dziećmi)ale poza tym śliczna aranżacja wnętrza,...Więcej",45.0,44.0,5.0
negative,positive,"[człowiek, który, pierwszy, raz, ktoś]","[do, restauracji, wchodzi, się, jak, do, dużego, domu, mnie, powitał, człowiek, z, obsługi, który, zaprosił, do, szatni, byłem, tam, pierwszy, raz, i, nie, wiedziałem, gdzie, iść, później, ktoś, zaprowadził, do, stolika, dostałem, menu, po, chwili, przyszedł, chlebek, w, kilku, wariantach, i, pesto, własnej, produkcji, kelnerkawięcej]",5.0,-0.005555555555555556,"Do restauracji wchodzi się jak do dużego domu, mnie powitał człowiek z obsługi, który zaprosił do szatni (byłem tam pierwszy raz i nie wiedziałem gdzie iść. Później ktoś zaprowadził do stolika, dostałem menu, po chwili przyszedł chlebek w kilku wariantach i pesto własnej produkcji. Kelnerka...Więcej",45.0,45.0,5.0
neutral,positive,[],"[do, różane, zawsze, chodzę, na, placki, ziemniaczane, z, łososiem, są, wyśmienite, i, zawsze, mi, smakują, pyszne, są, też, desery, sernik, z, malinami, jest, super, pozdrawiam, wojtek]",5.0,0.0,"Do Różane zawsze chodzę na placki ziemniaczane z łososiem. Są wyśmienite i zawsze mi smakują. Pyszne są też desery, sernik z malinami jest super. Pozdrawiam Wojtek.",26.0,26.0,0.0
positive,positive,"[miła, atmosfera]","[bardzo, miła, atmosfera, obsługa, na, wysokim, poziomie, dostępne, oddzielne, salki, na, spotkania, biznesowe, jedzenie, pyszne, pięknie, podane, warto, zostawić, trochę, miejsca, na, deser, beza, jest, fenomenalna]",5.0,0.07692307692307693,"Bardzo miła atmosfera, obsługa na wysokim poziomie. Dostępne oddzielne salki na spotkania biznesowe.
Jedzenie pyszne, pięknie podane. Warto zostawić trochę miejsca na deser. BEZA JEST FENOMENALNA.",26.0,26.0,2.0
neutral,positive,"[miejsce, każdy]","[byliśmy, w, tej, restauracji, przy, okazji, kolacji, we, dwoje, miejsce, z, bardzo, romantycznym, wystrojem, kameralne, sale, muzyka, grana, na, żywo, oraz, duża, ilość, świeżych, kwiatów, dużym, atutem, restauracji, jest, profesjonalna, obsługa, menu, krótkie, ale, każdy, może, znaleźć, coś, dla, siebie, polecamy, wyśmienitego, suma, wwięcej]",5.0,0.0,"Byliśmy w tej restauracji przy okazji kolacji we dwoje. Miejsce z bardzo romantycznym wystrojem - kameralne sale, muzyka grana na żywo oraz duża ilość świeżych kwiatów. Dużym atutem restauracji jest profesjonalna obsługa. Menu krótkie, ale każdy może znaleźć coś dla siebie. Polecamy wyśmienitego suma w...Więcej",45.0,44.0,2.0
positive,positive,"[restauracja, atmosfera, wystrój, uroczy]","[mam, dwie, pasje, podróże, i, podróże, szlakiem, kulinarnym, w, każdym, miejscu, gdzie, przebywam, testuję, lokalne, restauracje, niezmiennie, od, lat, wizyty, w, nowych, miejscach, kończą, się, stwierdzeniem, że, jednak, nie, ma, jak, restauracja, różana, to, klasa, sama, w, sobie, jedzenie, atmosfera, wystrój, kwiaty, muzyka, uroczy, ogródwięcej]",5.0,0.044444444444444446,"Mam dwie pasje: podróże i podróże szlakiem kulinarnym. W każdym miejscu gdzie przebywam testuję lokalne restauracje. Niezmiennie od lat wizyty w nowych miejscach kończą się stwierdzeniem, że jednak nie ma jak restauracja Różana. To klasa sama w sobie. Jedzenie, atmosfera, wystrój, kwiaty, muzyka, uroczy ogród,...Więcej",45.0,45.0,4.0
positive,positive,"[miejsce, kuchnia, miła]","[idealne, miejsce, na, biznesowa, kolacje, wszystko, dopracowane, perfekcyjnie, smaczna, i, wyrafinowana, kuchnia, dla, każdego, klimatyczne, wnętrza, z, miła, obsługa, polecam]",5.0,0.1,"Idealne miejsce na biznesowa kolacje , wszystko dopracowane perfekcyjnie , smaczna i wyrafinowana kuchnia dla każdego , klimatyczne wnętrza z miła obsługa Polecam",23.0,20.0,3.0
negative,positive,"[miejsce, pierwszy, raz, restauracja, ten, sam, wysoki]","[bardzo, dobre, miejsce, na, wykwintne, oficjalne, kolacje, pierwszy, raz, byliśmy, tu, wiele, lat, temu, i, restauracja, trzyma, ten, sam, bardzo, wysoki, poziom]",5.0,-0.012987012987012986,"Bardzo dobre miejsce na wykwintne, oficjalne kolacje. Pierwszy raz byliśmy tu wiele lat temu i restauracja trzyma ten sam, bardzo wysoki poziom.",22.0,22.0,7.0
neutral,positive,[atmosfera],"[od, lat, w, eleganckich, stylowych, wnętrzach, willi, w, ogrodzie, można, spodziewać, się, wspaniałej, obsługi, i, fantastycznego, jedzenia, rekomendacja, michelin, pięknie, urządzone, pokoje, właśnie, przytulne, pokoje, z, antycznymi, meblami, a, nie, sale, restauracyjne, mnóstwo, kwiatów, bibelotów, w, serwantkach, atmosfera, niewymuszonejwięcej]",5.0,0.0,"Od lat w eleganckich stylowych wnętrzach willi w ogrodzie można spodziewać się wspaniałej obsługi i fantastycznego jedzenia. ( rekomendacja Michelin ). Pięknie urządzone pokoje ( właśnie - przytulne pokoje z antycznymi meblami - a nie sale restauracyjne) , mnóstwo kwiatów, bibelotów w serwantkach, atmosfera niewymuszonej...Więcej",45.0,39.0,1.0
negative,positive,"[razy, ryby]","[lubię, tutaj, zaglądać, gdy, jestem, w, pobliżu, i, prawie, zawsze, dostaję, coś, dobrego, może, jedynie, dwa, razy, nie, trafiłam, z, zamówieniem, ale, gdy, jestem, niezdecydowana, wypytuję, kelnera, najbardziej, polecam, ryby, zwłaszcza, te, gotowane, które, bardzo, trudno, przyrządzić, w, taki, sposób, aby, zachwycić, klienta, np, sandaczwięcej]",4.0,-0.044444444444444446,"Lubię tutaj zaglądać, gdy jestem w pobliżu i prawie zawsze dostaję coś dobrego:) Może jedynie dwa razy nie trafiłam z zamówieniem, ale gdy jestem niezdecydowana, wypytuję kelnera.
Najbardziej polecam ryby, zwłaszcza te gotowane, które bardzo trudno przyrządzić w taki sposób, aby zachwycić klienta np. sandacz...Więcej",45.0,45.0,2.0
negative,positive,"[gorąco, fenomenalny]","[nie, pierwsza, moja, wizyta, polecam, gorąco, fenomenalny, tatar, z, polędwicy, żur, na, prawdziwkach, i, stek, z, polędwicy, bardzo, dobre, czerwone, wino, domowe]",5.0,-0.045454545454545456,"Nie pierwsza moja wizyta. Polecam gorąco. Fenomenalny tatar z polędwicy, żur na prawdziwkach i stek z polędwicy. Bardzo dobre czerwone wino domowe :)",23.0,22.0,2.0
neutral,positive,"[kolacja, wystrój, wrażenie]","[świetnie, zorganizowana, kolacja, dla, prawie, 30, osób, wystrój, oraz, menu, robi, wrażenie, również, na, gościach, z, zagranicy]",5.0,0.0,"Świetnie zorganizowana kolacja dla prawie 30 osób. Wystrój oraz menu robi wrażenie, również na gościach z zagranicy :)",18.0,17.0,3.0
neutral,positive,"[restauracja, kuchnia, magiczny]","[zdecydowanie, najlepsza, restauracja, z, polska, kuchnia, w, warszawie, chodzę, od, 20, lat, na, lunch, kolacje, spotkania, rodzinne, etc, i, zawsze, wizyty, kończą, się, kompletnym, sukcesem, magiczny, ogródek, z, fontanna, i, gitarzysta, w, lecie, wewnątrz, klimat, niepowtarzalny, ciepłego, eleganckiego, domu, jedzenie, na, najwyższym, poziomie, zawsze, wykonanewięcej]",5.0,0.0,"Zdecydowanie najlepsza restauracja z Polska kuchnia w Warszawie!!
Chodzę od 20 lat na lunch kolacje spotkania rodzinne etc i zawsze wizyty kończą się kompletnym sukcesem.
Magiczny ogródek z fontanna i gitarzysta w lecie. Wewnątrz klimat niepowtarzalny ciepłego eleganckiego domu.
Jedzenie na najwyższym poziomie zawsze wykonane...Więcej",45.0,45.0,3.0
negative,positive,"[restauracja, nic, ten]","[restauracja, ładnie, udekorowana, chociaż, za, dużo, szpitalnej, bieli, ale, potrawy, mimo, wyszukanych, nazw, i, składników, to, nic, nadzwyczajnego, smakują, zwyczajnie, nie, wiem, skąd, ten, rozgłos]",3.0,-0.08,"Restauracja ładnie udekorowana (chociaż za dużo szpitalnej bieli) ale potrawy, mimo wyszukanych nazw i składników to nic nadzwyczajnego, smakują zwyczajnie. Nie wiem skąd ten rozgłos.",25.0,25.0,3.0
negative,positive,"[wspaniały, potrawa, restauracja, restauracja, romantyczny, wieczór]","[wspaniały, klimat, doskonała, obsługa, piękne, wnętrza, przenoszące, do, minionej, epoki, pyszne, jedzenie, każda, potrawa, przygotowana, ze, starannością, dania, pyszne, restauracja, dba, o, jakość, serwowanych, potraw, jest, to, restauracja, na, bardzo, specjalne, okazje, ale, również, wspaniała, by, spędzić, romantyczny, wieczór, we, dwoje, zwłaszcza, w, letnie, wieczorywięcej]",5.0,-0.016666666666666666,"Wspaniały klimat, doskonała obsługa piękne wnętrza przenoszące do minionej epoki. Pyszne jedzenie, każda potrawa przygotowana ze starannością. Dania pyszne, restauracja dba o jakość serwowanych potraw. Jest to restauracja na bardzo specjalne okazje ale również wspaniała by spędzić romantyczny wieczór we dwoje (zwłaszcza w letnie wieczory...Więcej",45.0,45.0,6.0
negative,positive,"[restauracja, wystrój, atmosfera, smakowicie]","[restauracja, w, willi, bardzo, blisko, centrum, w, lecie, ogródek, wystrój, atmosfera, cudowna, ceny, porównywalne, w, podobnej, kategorii, lokali, w, warszawiebardzo, smakowicie, i, pięknie, podane, wszystkie, dania, godne, polecenia, truskawki, zapiekane, w, koglu, moglu, niebo, w, gstoły, ustawione, w, kilku, pomieszczeniach, również, na, piętrze, spożylismywięcej]",5.0,-0.045454545454545456,"Restauracja w willi , bardzo blisko centrum. W lecie ogródek .Wystrój, atmosfera, cudowna. Ceny porównywalne w podobnej kategorii lokali w Warszawie.Bardzo smakowicie i pięknie podane. Wszystkie dania godne polecenia. Truskawki zapiekane w koglu moglu niebo w g.......Stoły ustawione w kilku pomieszczeniach również na piętrze. Spożylismy...Więcej",45.0,44.0,4.0
positive,positive,"[restauracja, miejsce, każdy, gość, królewski, wystrój, atmosfera]","[restauracja, różana, to, miejsce, gdzie, każdy, gość, czuje, się, oczekiwanym, i, bardzo, ważnymwnętrze, lokalu, bardzo, eleganckie, i, bajecznie, ukwieconeurokliwy, ogródmenadżerowie, i, personel, o, nienagannych, manierachuśmiechnięci, i, zawsze, przyjaźnikuchnia, wspaniała, królewski, wystrój, lokalu, cicha, nastojowa, muzyka, na, żywo, i, panująca, tu, atmosfera, podnosi, rangę, organizowanych, niewięcej]",5.0,0.03333333333333333,"Restauracja Różana to miejsce gdzie każdy gość czuje się oczekiwanym i bardzo ważnym.Wnętrze lokalu bardzo eleganckie i bajecznie ukwiecone,urokliwy ogród.Menadżerowie i personel o nienagannych manierach,uśmiechnięci i zawsze przyjaźni.Kuchnia wspaniała.
Królewski wystrój lokalu, cicha ,nastojowa muzyka na żywo i panująca tu atmosfera podnosi rangę organizowanych nie...Więcej",45.0,45.0,7.0
neutral,positive,"[dziecko, miejsce]","[99, lecie, urodzin, mojej, mamy, świętowaliśmy, w, wąskim, gronie, rodzinnym, w, niedzielne, październikowe, popołudnie, w, sumie, było, 6, dorosłych, i, jedno, dziecko, miejsce, zarezerwowaliśmy, już, parę, tygodni, wcześniej, bo, w, tej, restauracji, to, konieczne, ostatnim, razem, kiedy, tam, byliśmy, tj, w, grudniu, 2014, okazją, byłwięcej]",5.0,0.0,"99 lecie urodzin mojej mamy świętowaliśmy w wąskim gronie rodzinnym w niedzielne październikowe popołudnie. W sumie było 6 dorosłych i jedno dziecko. Miejsce zarezerwowaliśmy już parę tygodni wcześniej bo w tej restauracji to konieczne. Ostatnim razem, kiedy tam byliśmy, t.j w grudniu 2014 okazją był...Więcej",45.0,45.0,2.0
positive,positive,"[atmosfera, wrażenie, możliwość, przepiękny, pełen]","[przemiła, atmosfera, sympatyczna, obsługa, dobre, jedzenie, ładne, domowe, wnętrza, ze, stylową, aranżacją, można, mieć, wrażenie, jak, na, proszonej, kolacji, u, przyjaciół, kolejne, pokoje, restauracji, zapewniają, możliwość, spokojnej, konwersacji, a, latem, przepiękny, ogród, pełen, zieleni]",5.0,0.058823529411764705,"przemiła atmosfera, sympatyczna obsługa, dobre jedzenie, ładne domowe wnętrza ze stylową aranżacją, można mieć wrażenie jak na proszonej kolacji u przyjaciół, kolejne pokoje restauracji zapewniają możliwość spokojnej konwersacji. a latem przepiękny ogród pełen zieleni",34.0,34.0,5.0
negative,positive,"[razy, chłodnik, restauracja]","[pojechałem, skuszony, wysokimi, ocenami, które, długo, się, utrzymują, byłem, trzy, razy, jadłem, cielęcinę, chłodnik, placki, z, łososiem, dania, są, poprawne, ładnie, ale, mało, artystycznie, podane, porcje, raczej, skromne, placki, ziemniaczane, to, całe, dwie, sztuki, jeżeli, to, ma, być, najlepsza, restauracja, w, polsce, to, się, absolutniewięcej]",3.0,-0.044444444444444446,"Pojechałem skuszony wysokimi ocenami, które długo się utrzymują. Byłem trzy razy, jadłem: cielęcinę, chłodnik, placki z łososiem.
Dania są poprawne, ładnie, ale mało artystycznie podane. Porcje raczej skromne (placki ziemniaczane to całe dwie sztuki). JEżeli to ma być najlepsza restauracja w Polsce, to się absolutnie...Więcej",45.0,45.0,3.0
neutral,positive,[sandacz],"[bardzo, smaczne, dania, szczególnie, zupka, dyniowa, oraz, sandacz, obsluga, bardzo, mila, znajaca, sie, na, tym, co, serwują, z, czystym, sumieniem, można, ją, polecić]",4.0,0.0,Bardzo smaczne dania szczególnie zupka dyniowa oraz sandacz . Obsluga bardzo mila znajaca sie na tym co serwują. Z czystym sumieniem można ją polecić.,24.0,23.0,1.0
neutral,positive,[atmosfera],"[do, restauracji, polska, rozana, powracamy, kazdego, razu, kiedy, odwiedzamy, rodzine, w, warszawie, szczegolnie, polecam, wino, domu, jak, i, tatara, z, poledwicy, panuje, tam, bardzo, mila, atmosfera, pasujaca, dla, kazdego, kto, chcialby, na, chwile, oderwac, sie, od, problemow, dnia, codziennego, w, szczegolnosci, chcialbym, podkreslic, obsluge, kelnerskawięcej]",5.0,0.0,"Do restauracji Polska rozana powracamy kazdego razu kiedy odwiedzamy rodzine w Warszawie,
Szczegolnie polecam wino domu jak i tatara z poledwicy,
Panuje tam bardzo mila atmosfera pasujaca dla kazdego kto chcialby na chwile oderwac sie od problemow dnia codziennego!
W szczegolnosci chcialbym podkreslic obsluge kelnerska...Więcej",45.0,45.0,1.0
positive,positive,"[miejsce, harmonia, satysfakcja]","[klasycznie, eleganckie, miejsce, gwarantujące, najwyższy, poziom, jakości, obsługi, doskonała, harmonia, wystroju, atmosfery, i, kultury, obsługi, najwyższa, jakość, i, pełna, satysfakcja]",5.0,0.075,"Klasycznie eleganckie miejsce, gwarantujące najwyższy poziom jakości obsługi.
Doskonała harmonia wystroju, atmosfery i kultury obsługi.
Najwyższa jakość i pełna satysfakcja.",20.0,20.0,3.0
positive,positive,"[wnętrze, wysoki]","[cudowne, wnętrze, dobre, jedzenie, nastrojowa, muzyka, i, wysoki, poziom, obsługi, 😊👍, uwielbiam, idealne, miejse, na, randkę, 😉]",5.0,0.10084033613445378,"Cudowne wnętrze, dobre jedzenie, nastrojowa muzyka i wysoki poziom obsługi 😊👍 Uwielbiam! Idealne miejse na randkę 😉",17.0,17.0,2.0
positive,positive,[urokliwy],"[piękna, willa, urokliwy, ogród, smaczne, jedzenie, niesamowite, desery, i, kwiatykwiaty, i, wspaniała, obsługa, 🍸🎶🌷]",5.0,0.14285714285714285,"Piękna willa, urokliwy ogród , smaczne jedzenie, niesamowite desery i kwiaty,kwiaty i wspaniała obsługa 🍸🎶🌷",15.0,14.0,1.0
