detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
negative,positive,[kochać],"[dział, kochać, krew, wszystko, on, bogactwo, i, tematyka, akcja, w, kwintesencja, co, przemoc]",8.3,-0.07692307692307693,"Kwintesencja wszystkiego, co kinomaniacy kochają w jego działach: akcja, krew, przemoc i... bogactwo tematyki.",14.0,13.0,1.0
negative,positive,"[bezwzględny, wspaniały, dobry, surowy, dziki, postać]","[budować, film, perfekcyjnie, bezwzględny, muzyka, napięcie, świat, wspaniały, dobry, i, oraz, zachód, surowy, dziki, postać, w, z, zdjęcia]",8.3,-0.08703703703703702,"Dobry film, z perfekcyjnie budowanym napięciem, wspaniałymi zdjęciami i muzyką oraz z bezwzględnymi postaciami w surowym świecie Dzikiego Zachodu.",19.0,18.0,6.0
positive,positive,"[spójny, godzina, dobry, rozwlekły, swój, który, postać, kreatywny]","[wszystko, spójny, prawa, godzina, tutaj, moment, być, dobry, pomimo, zdjęcia, rozwlekły, scalać, całość, choć, łączyć, dłużyć, bardzo, scenariusz, opowieść, wszystko, swój, który, trwanie, się, jedność, a, przed, nawet, i, postać, nazbyt, muzyka, kreatywny, w, trochę]",8.3,0.040952380952380955,"Wszystko tutaj łączy się w spójną, choć trochę rozwlekłą całość. Postacie, scenariusz, muzyka i zdjęcia, a nawet nazbyt dłużące się momenty scalają się w jedność, która pomimo swych prawe 3 godzin trwania jest dobrą, a przede wszystkim bardzo kreatywną opowieścią.",40.0,35.0,8.0
negative,positive,"[charakterystyczny, fizyczny, silnie, brutalność, zemsta, styl, polityczny, podwójny, który, moralność, nic, bohater, poprawność, charakterystyczny, słowny]","[powstydzić, być, charakterystyczny, tutaj, fizyczny, silnie, brutalność, pastisz, suspens, na, oczywiście, zemsta, ignorować, łączyć, styl, polityczny, podwójny, zabraknąć, który, się, zarysowany, moralność, nie, western, nic, poziom, bohater, poprawność, motyw, i, o, charakterystyczny, z, słowny]",8.3,-0.16176470588235295,"Łączy western z suspensem na poziomie, którego nie powstydziłby się Alfred Hitchcock. Nie zabrakło tutaj niczego z charakterystycznego stylu Tarantino: jest brutalność słowna i fizyczna, ignorowanie poprawności politycznej, charakterystyczni bohaterowie o podwójnej moralności, motyw zemsty i oczywiście silnie zarysowany pastisz.",40.0,34.0,15.0
negative,positive,"[rozwlekły, akademik]","[co, przyznawać, uwaga, fan, być, zachwycić, rozwlekły, akademik, nie, dialog, ujść, oscar, powinien]",8.3,-0.07692307692307693,"Fani rozwlekłych, soczyście-ironicznych dialogów będą zachwyceni, co nie powinno ujść uwadze akademików przyznających Oscary.",14.0,13.0,2.0
positive,positive,"[ten, dobry, go, zapychacz, każdy, wyjątkowy, bez, wybitny]","[równocześnie, ten, piekielnie, właśnie, dobry, być, nie, stan, być, go, zapychacz, wątpienie, jednak, dostrzec, czynić, film, obraz, każdy, wyjątkowy, bez, to, w, wybitny, zwyczajny]",8.1,0.20555555555555557,"Bez wątpienia obraz ten jest wyjątkowy - jednak nie każdy jest w stanie to dostrzec. Właśnie to czyni go piekielnie dobrym - nie jest zwyczajnym zapychaczem, nie będąc równocześnie filmem wybitnym.",31.0,24.0,8.0
positive,positive,"[cały, godny, rewelacyjny, wyśmienity, postać, ciekawy, intrygujący]","[wykończenie, wciągać, ale, tylko, nie, fan, cały, reszta, aktorstwo, godny, dla, również, i, historia, oraz, rewelacyjny, posiadać, wyśmienity, postać, ciekawy, intrygujący, polecenie]",8.1,0.3409090909090909,"Godny polecenia nie tylko dla fanów Quentina Tarantino, ale również dla całej reszty. Posiada intrygującą i wciągającą historię, ciekawe postacie, rewelacyjne aktorstwo oraz wyśmienite wykończenie.",25.0,22.0,7.0
positive,positive,"[filmowy, ten, ktoś, mama, który, forma]","[filmowy, od, zawsze, ten, nowa, powinien, że, być, reżyser, także, spaghetti, ktoś, mama, dzieło, western, pasować, tu, to, bardzo, wiedzieć, jak, hołd, się, jeśli, po, stworzyć, do, który, forma, on, coś, czynienie, nie, przerobić, wobec, jednak, dodawać, gatunek, z]",8.0,0.01282051282051282,"Reżyser stworzył tu dzieło, które jest hołdem wobec spaghetti westernów Sergia Leone, jednak jak zawsze dodaje tu także coś od siebie. Jeśli komuś nie bardzo pasuje ten gatunek filmowy, to powinien wiedzieć, że tu mamy do czynienia z jego nową formą, przerobioną po Quentinowsku.",44.0,39.0,6.0
negative,positive,[fascynujący],"[fascynujący, dzieło, na, chcieć, nie, to, jakkolwiek, spojrzeć, być, nowe, absolutnie, jednak, film]",8.0,-0.07692307692307693,"Jakkolwiek byśmy nie chcieli jednak spojrzeć na nowe dzieło Tarantino, jest to film absolutnie fascynujący!",15.0,13.0,1.0
positive,positive,"[wysoki, pewny, równo]","[wad, klocki, wysoki, to, półka, stoa, gdzie, pewny, równo, większość, z, mimo]",8.0,0.0761904761904762,"Mimo pewnych wad, to Tarantino z wysokiej półki, gdzie większość klocków stoi równo.",13.0,12.0,3.0
negative,positive,"[każdy, barwny, mały, postać, mocno, charakter]","[każdy, barwny, dopracować, w, maja, film, mały, postać, być, zarysowany, szczególik, zróżnicować, mocno, być, charakter]",8.0,-0.05999999999999999,"Jest filmem dopracowanym w każdym najmniejszym szczególiku. Postacie są mocno zarysowane, mają barwne, zróżnicowane charaktery.",15.0,15.0,6.0
positive,positive,"[scena, wspaniały, mocno, inscenizacja, który, rozwój, człowiek, zainteresowanie]","[zaskoczyć, film, z, się, scena, wspaniały, za, oglądać, przypominać, spory, że, stoa, potrafić, mocno, inscenizacja, który, kamera, a, kilka, poszczególny, rozwój, widz, niekiedy, człowiek, naprawdę, zafundować, zainteresowanie, akcja]",8.0,0.09226190476190477,"Ogląda się ze sporym zainteresowaniem, rozwój akcji potrafi niekiedy mocno zaskoczyć, a inscenizacja poszczególnych scen przypomina, że za kamerą stoi człowiek, który zafundował widzom kilka naprawdę wspaniałych filmów.",28.0,28.0,8.0
positive,positive,"[zabawa, świetny, sędziwy, przedni]","[do, muzyka, scenariusz, trzeba, dorzucić, być, zaskakujący, oscarowy, zabawa, a, zdjęcia, i, oraz, świetny, sędziwy, przedni, bardzo, aktorstwo, naprawdę, dobre, jeszcze]",8.0,0.09523809523809523,"Zabawa jest naprawdę przednia, a do świetnego aktorstwa i zaskakującego scenariusza dorzucić trzeba jeszcze bardzo dobre zdjęcia oraz oscarową muzykę sędziwego Ennio Morricone.",23.0,21.0,4.0
negative,positive,"[stary, głowa, pewny, raz, dobry, pierwszy, ogon, własny]","[stary, kołacz, głowa, znużenie, tył, ale, że, reżyser, zjadać, pewny, raz, oglądać, film, wciąż, na, to, przyłapać, zaczynać, tym, myśl, gdzieś, w, się, dobry, moment, powoli, poczuć, pierwszy, ogon, nawet, jeżeli, własny, pozostawać, z]",8.0,-0.025490196078431365,"Pierwszy raz oglądając film Tarantino, przyłapałem się na tym, że w pewnym momencie poczułem znużenie. Ale nawet jeżeli gdzieś z tyłu głowy kołacze się myśl, że reżyser ""Pulp Fiction"" powoli zaczyna zjadać własny ogon, to wciąż pozostaje starym dobrym Tarantino.",40.0,34.0,8.0
negative,positive,"[wola, wymioty, amerykański, niesmak, nudny, niektóry]","[ale, strój, wola, wymioty, amerykański, sequel, niż, buzia, przyprawić, niesmak, nudny, superbohater, może, o, po, niektóry, to, w, z, obcisły]",8.0,-0.27,"Może niektórych przyprawić o wymioty, ale wolę to, niż niesmak w buzi po nudnym amerykańskim pre sequelu z superbohaterami w obcisłych strojach.",22.0,20.0,6.0
positive,positive,"[ludzki, seans]","[warto, do, dla, ludzki, krew, i, sadzawka, wypełnić, przez, wejść, wnętrzności, seans, taki, oczyszczający]",8.0,0.047619047619047616,Dla takiego oczyszczającego seansu warto wejść do wypełnionej przez Tarantino sadzawki krwi i ludzkich wnętrzności.,15.0,14.0,2.0
negative,positive,"[dobry, zły]","[dobry, też, być, film, ale, zły, nie]",8.0,-0.11666666666666667,"Nie jest najlepszym filmem Tarantino, ale nie jest też najgorszym.",10.0,7.0,2.0
negative,positive,[nikt],"[na, się, zawieść, nikt, nie]",8.0,-0.4,"Nikt nie zawiedzie się na ""Nienawistnej ósemce"".",7.0,5.0,1.0
positive,positive,[soczysty],"[dobrze, opowiedzieć, historia, formia, w, z, soczysty, finał]",8.0,0.125,Dobrze opowiedziana historia z soczystym finałem. Tarantino w formie.,9.0,8.0,1.0
positive,positive,"[ten, świetny]","[gatunek, od, tylko, wszystko, ten, fan, dłużeć, świetny, dla, mocnieć, kina, i, kawał, czego, oczekiwać, bardzo]",8.0,0.125,"Wszystko, czego oczekiwaliśmy od Tarantino, tylko mocniej, bardziej i dłużej. Kawał świetnego kina dla fanów tego gatunku.",17.0,16.0,2.0
positive,positive,"[dobry, pewność, mistrz, ręka]","[dobry, mieć, wciąż, to, pewność, ale, nie, mistrz, być, z, spod, film, ręka]",7.5,0.2512820512820513,"Z pewnością nie jest to najlepszy film spod ręki Tarantino, ale mistrz wciąż ma to ""coś"".",16.0,13.0,4.0
negative,positive,"[krwawy, inny]","[jednak, krwawy, i, cech, inny, ograć, zwykle, niż, reżyser, przegadać, w, te, sposób]",7.5,-0.10256410256410256,"Przegadana i krwawa, jednak cechy te reżyser ograł w inny niż zwykle sposób.",13.0,13.0,2.0
neutral,positive,"[jakiś, produkcja, bez, ostateczny]","[przeciągnięty, się, ale, warta, nie, jakiś, szlif, obyć, trochę, produkcja, uwaga, trafić, bez, pomysł, niewątpliwie, zabraknąć, ostateczny]",7.3,0.0,"Produkcja niewątpliwie warta uwagi, ale trochę przeciągnięta. Zabrakło jakichś ostatecznych szlifów, nie obyło się bez nietrafionych pomysłów.",17.0,17.0,4.0
positive,positive,"[sztuczka, wypadek, wszystek, perfekcyjny, który, opanowanie]","[nauczyć, podnosić, wprawdzie, się, ale, sztuczka, nie, wypadek, być, reżyser, test, poprzeczka, dotąd, żaden, zdać, świetnie, w, wszystek, perfekcyjny, który, dowodzić, opanowanie]",7.0,0.06818181818181818,"Jest świetnie zdanym testem, dowodzącym wprawdzie perfekcyjnego opanowania wszystkich sztuczek, których reżyser dotąd się nauczył, ale w żadnym wypadku nie podnoszącym poprzeczki.",22.0,22.0,6.0
negative,positive,"[produkcja, rozczarowanie, dobry, amerykański, uczucie, każdy]","[można, od, choć, produkcja, bo, niejeden, nie, rozczarowanie, dobry, amerykański, nazwać, się, film, pewne, uczucie, spełnić, pozostawiać, każdy, prezentować, to, jak, poziom, jednak, po]",7.0,-0.019444444444444448,"Choć ""Nienawistnej ósemki"" nie można nazwać rozczarowaniem, bo jak każdy film Tarantino prezentuje poziom lepszy od niejednej amerykańskiej produkcji, to jednak pozostawia po sobie uczucie pewnego niespełnienia.",27.0,24.0,6.0
positive,positive,"[dobry, lekki, forma]","[móc, nie, niż, absolutnie, by, powiedzieć, bardzo, dobry, czuć, i, to, lekki, być, forma, jednak, spadek]",7.0,0.058333333333333334,"Bardziej niż dobry i absolutnie nie mogę powiedzieć, by było to ""byle co"". Czuć jednak lekki spadek formy.",18.0,16.0,3.0
positive,positive,"[zimowy, świetny, kino]","[chyba, tym, w, dziwo, razem, ale, za, dużo, western, zimowy, świetny, wciąż, kino, o, to, być]",7.0,0.15625,"Zimowy western Amerykanina to wciąż świetne kino, ale o dziwo chyba tym razem, było za dużo Tarantino w Tarantino.",19.0,16.0,3.0
positive,positive,"[jatka, typowy, styl, ogólny, specjalny, frajda, tradycyjny, genialny, który, mistrzowski, krwawy]","[można, zasługiwać, wad, wracać, ale, dobre, aktorstwo, jatka, wyróżnienie, dla, obronić, typowy, na, to, styl, ogólny, robić, się, specjalny, po, choćby, do, frajda, western, w, tradycyjny, się, genialny, potrafić, odmówić, który, mieć, przeszło, i, zaleta, swoje, mu, mistrzowski, muzyka, nie, lato, krwawy, z]",7.0,0.02325581395348838,"Ma swoje wady i zalety, ale potrafi się obronić. Nie można mu odmówić dobrego aktorstwa i ogólnej frajdy, choćby z tradycyjnej krwawej jatki, ale na specjalne wyróżnienie zasługuje muzyka - genialna - Ennio Morricone, który wraca do westernu po przeszło 30 latach i robi to dla siebie w typowym mistrzowskim stylu.",51.0,43.0,11.0
negative,positive,"[duży, kryminalny]","[zagrywka, duży, perfekcyjnie, western, doza, kryminalny, z, zrealizować]",7.0,-0.14583333333333334,Perfekcyjnie zrealizowany western z dużą dozą kryminalnej zagrywki.,8.0,8.0,2.0
positive,positive,"[zagadka, biały, pełny, uczta, zimowy, trop]","[dla, zagadka, i, biały, pełny, puch, uczta, zimowy, trop, opatulić]",7.0,0.2333333333333333,Uczta dla kinofili pełna tropów i zagadek opatulona białym zimowym puchem.,11.0,10.0,6.0
neutral,positive,"[długi, miejsce]","[przegadać, długi, nawet, być, i, za, zobaczenie, miejsce, bardzo, wart, jeśli]",7.0,0.0,"Warty zobaczenia, nawet jeśli jest za bardzo przegadany i miejscami za długi.",12.0,11.0,2.0
neutral,positive,"[geniusz, moralizatorski, wzniosły, który, totalny]","[geniusz, dać, kupić, się, moralizatorski, przeplatać, wzniosły, który, sekwencja, totalny, rzeź]",7.0,0.0,"Dałam się kupić moralizatorskiemu geniuszowi, który wzniosłe sekwencje przeplata totalną rzezią.",11.0,11.0,5.0
neutral,positive,"[liczny, kinowy, fotel]","[zacieśniać, liczny, nasz, na, poręczyć, kinowy, uścisk, jedynie, zwrot, akcja, fotel]",7.0,0.0,Liczne zwroty akcji jedynie zacieśniają nasz uścisk na poręczy kinowego fotela.,11.0,11.0,3.0
positive,positive,"[wybitny, przyzwoity]","[utrzymać, wybitny, się, reżyser, dzieło, nie, przyzwoity, na, poziom, jednak, stworzyć]",7.0,0.2727272727272727,"Reżyser nie stworzył wybitnego dzieła, jednak utrzymał się na przyzwoitym poziomie.",11.0,11.0,2.0
negative,positive,"[kryminał, ciekawy]","[razem, ulubiony, gatunek, swoje, do, i, kryminał, ciekawy, my, powrócić, kowbojski, serwować, tym, spaghetti, western]",7.0,-0.03333333333333333,"Quentin Tarantino powrócił do swojego ulubionego gatunku, spaghetti western, i serwuje nam tym razem ciekawy kowbojski kryminał.",17.0,15.0,2.0
negative,positive,"[słaby, jeden]","[słaby, z, jeden, film]",7.0,-0.3333333333333333,Jeden z najsłabszych filmów Quentina Tarantino.,6.0,4.0,2.0
positive,positive,"[własny, ten, styl]","[wszystko, masturbacja, przed, uprawiać, on, własny, zaskoczyć, nie, fan, zapożyczenie, z, być, film, a, raczej, ten, nad, kina, i, twórczość, oraz, kopalnia, przez, może, styl, popkultura, kwintesencja]",7.0,0.018518518518518517,"Raczej nie zaskoczy fanów kina uprawianego przez Quentina Tarantino. Ten film jest kwintesencją jego stylu, kopalnią zapożyczeń z kina i popkultury oraz - a może przede wszystkim - masturbacją nad własną twórczością.",32.0,27.0,3.0
neutral,positive,[który],"[padać, krew, i, się, dużo, bardzo, western, w, który, lej, słowa]",6.7,0.0,"Bardzo tarantinowski western, w którym pada dużo słów i leje się dużo krwi.",13.0,11.0,1.0
positive,positive,"[poprzedni, sam, rozrywka, wysoki]","[poprzedni, do, on, wysoko, sam, reżyser, swoje, że, widownia, być, oferować, podnieść, tak, nawet, trudno, na, poprzeczka, dzieło, doskoczyć, rozrywka, wysoki, poziom, jednak, on]",6.7,0.0505952380952381,"Oferuje widowni rozrywkę na wysokim poziomie. Jednak reżyser swoimi poprzednimi dziełami podniósł poprzeczkę tak wysoko, że nawet jemu samemu jest trudno do niej doskoczyć.",24.0,24.0,4.0
negative,positive,"[amerykański, swój, ekranowy, surowy]","[tym, stanowczy, perwersja, fan, zaspokoić, uzewnętrznić, amerykański, społeczność, rozmach, kondycja, zatem, wypowiedź, dać, temat, przy, swój, ekranowy, i, surowy, na, z]",6.7,-0.01904761904761905,"Tarantino zaspokoił zatem fanów, z rozmachem uzewnętrznił swe ekranowe perwersje i dał przy tym stanowczą, surową wypowiedź na temat kondycji amerykańskiej społeczności.",22.0,21.0,4.0
negative,positive,"[cud, jakiś, własny]","[razem, tym, zabłądzić, podwórko, na, cud, jakiś, własny]",6.0,-0.0625,Tym razem Quentin Tarantino jakimś cudem zabłądził na własnym podwórku.,10.0,8.0,3.0
negative,positive,"[pojedynek, wybuchowy, charakter, teatralny, eksplozja, ostateczny, kupa]","[pojedynek, co, opóźnić, choć, się, wybuchowy, charakter, kawałeczek, finał, niczym, być, zapłon, rozrachunek, teatralny, z, bomba, trzymać, eksplozja, krew, drobne, całość, rozrywać, ostateczny, i, niewątpliwie, w, na, kupa, mało]",6.0,-0.07758620689655173,"Całość jest niczym bomba z opóźnionym zapłonem - i choć finał niewątpliwie jest wybuchowy, eksplozja krwi rozrywa na drobne kawałeczki teatralny pojedynek charakterów i w ostatecznym rozrachunku mało co trzyma się kupy.",32.0,29.0,7.0
negative,positive,"[prosty, wzgląd, który, niemiłosiernie]","[zawiedziony, z, się, nie, zagorzały, prosty, być, móc, móc, i, fan, na, wzgląd, scenariusz, dłużyć, kuleć, który, sekwencja, po, poczuć, niemiłosiernie]",6.0,-0.047619047619047616,"Zagorzali fani mogą poczuć się zawiedzeni ze względu na kulejący scenariusz i niemiłosiernie dłużące się sekwencje, których po prostu mogłoby nie być.",22.0,21.0,4.0
