detectedEmotion,emotion,emotionsList,lemmatisation,rate,resultOfDetecting,text,words,wordsAfterLemmatisation,wordsFound
negative,positive,"[poprzedni, cichy, ten, złoty, prąd, go, poza, inny, który, naprawa, wtyczka, rewelacyjny, wtyczka, zewnętrzny, ciągle, mały, nowy, który, pierwszy, ten, młynek, gniazdko, dobry, inny, raz, firma, czas, który, miara, firma, ten, mama, raz, awaryjny, jakiś]","[poprzedni, cichy, cena, ten, robić, ale, robić, złoty, prąd, go, włożyć, być, gabaryty, poza, pomijać, przynajmniej, inny, to, dwa, jak, robić, miesiąc, który, cena, opinia, po, mielić, do, filiżanka, naprawa, grzać, wtyczka, rewelacyjny, niedociągnięcie, użytkowanie, wtyczka, mniej, lato, kawa, być, zewnętrzny, już, ciągle, kilka, mały, własne, mi, zelmer, denerwujący, pianka, tani, nowy, wykluczyć, który, ekspres, z, spostrzeżenie, pierwszy, ten, młynek, być, miał, podoba, najbardziej, gniazdko, też, pisać, dobry, gira, ekstra, inny, tak, dla, nad, czyli, raz, pisać, nagrzewać, szybko, przestać, firma, a, czego, wyłączać, podgrzewać, ekspres, czas, tym, który, miara, tacka, firma, się, bo, model, ten, więc, użytkownik, wymienić, miąć, ...]",4.0,-0.015147783251231527,"Do kupna ekspresu szykowałem się już jakiś czas miał być innej firmy ale do tego modelu zelmera przekonały mnie opinie użytkowników i własne spostrzeżenia. Poprzedni ekspres tańszy Saeco po 4 latach przestał robić dobrą kawę.W firmie mam Saeco odea giro z młynkiem i robi rewelacyjną kawę ale cena i gabaryty go wykluczyły, poza tym był raz wymieniony na nowy i dwa razy w naprawie w pierwszym miesiącu użytkowania. Tak więc dla czego 13Z012 bo jak piszą inni jest mniej awaryjny od 13Z018 (nad którym też się zastanawiałem)i bardziej mi się podoba wizualnie a kawę mielę zewnętrznym młynkiem. Pomijając kilka małych niedociągnięć z których najbardziej denerwująca jest ciągle grzejąca się tacka do podgrzewania filiżanek (ale robię tak jak pisali inni użytkownicy,czyli wyłączam wtyczkę z prądu) to ekspres w tej cenie czyli 426 zł. w morele.net robi dobrą kawę z ekstra pianką i jest w miarę cichy, oraz się szybko nagrzewa po włożeniu wtyczki do gniazdka (przynajmniej szybciej od tych które testowałem).",160.0,116.0,35.0
neutral,positive,[],[swoić],4.0,0.0,przewyzsza jakoscia swoją cene,4.0,1.0,0.0
neutral,positive,[],[ekspres],4.0,0.0,Swietny ekspres,2.0,1.0,0.0
positive,positive,"[zadowolony, pozytywny]","[zadowolony, wprawdzie, test, ekspres, ale, być, pozytywny, dopiero, z, pierwsze]",4.0,0.2,"Jestem zadowolona z ekspresu ,wprawdzie dopiero pierwsze testy ale pozytywne.",10.0,10.0,2.0
positive,positive,"[łatwy, sam, rewelacyjny, godny, każdy, okazja, raz, prezent]","[łatwy, obsługa, w, sam, rewelacyjny, na, godny, każdy, okazja, cena, raz, prezent, polecenie]",5.0,0.16666666666666669,"Łatwy w obsłudze, rewelacyjna cena, godny polecenia, w sam raz na prezent na każdą okazję",15.0,13.0,8.0
positive,positive,"[solidny, przystępny]","[solidny, cena, polecać, wykonanie, przystępny]",4.0,0.5,"solidne wykonanie, przystępna cena. polecam",5.0,5.0,2.0
neutral,positive,[],"[bardzo, obsługa, zaparzać, ładnie, ekspres, szybko]",5.0,0.0,"Ekspres super!!łatwa obsługa, bardzo szybko zaparza kawę,bardzo ładnie wygląda.Polecam.",9.0,6.0,0.0
neutral,positive,[],"[oczekiwanie, produkt, pozytywnie, wszystko, moje]",5.0,0.0,"Wszystko pozytywnie, produkt spelnia moje oczekiwania",6.0,5.0,0.0
positive,positive,[potrzeba],"[potrzeba, moje]",5.0,0.5,Spelnia moje potrzeby:),3.0,2.0,1.0
positive,positive,"[głośny, miejsce, fajny]","[być, się, nie, zajmować, pianka, głośny, super, nagrzewać, polecać, kawka, bardzo, miejsce, fajny, ekspres, mało, szybko]",5.0,0.03125,fajny ekspres.  bardzo szybko się nagrzewa kawka jest super pianka polecam. nie jest głośny zajmuje mało miejsca.,17.0,16.0,3.0
neutral,positive,[oko],[oko],4.0,0.0,ok :),2.0,1.0,1.0
positive,positive,"[wysoki, zadowolony, go, mama, fajny]","[wysoki, można, iż, zadowolony, być, być, go, mama, fajny, i, cicho, nagrzewać, dzień, pracować, to, kubek, naprawdę, jak, si, dopiero, podstawić, szybko]",4.0,0.1461038961038961,Mam go dopiero 2 dni i jak narazie jestem zadowolony. Naprawdę szybko sie nagrzewa i cicho pracuje. Fajne jest to iż można podstawić naprawdę wysoki kubek.,26.0,22.0,5.0
positive,positive,"[łatwy, dobry, doskonały]","[łatwy, obsługa, dobry, polecać, bardzo, w, parzyć, kawa, doskonały]",4.0,0.34814814814814815,"Bardzo dobry prtodukt!
Łatwy w obsłudze. Parzy doskonałą kawę. Polecam!",10.0,9.0,3.0
negative,positive,"[mały, bez, gotowy]","[rodzaj, podczas, działać, się, wyjmować, dawkowanie, cierpliwie, kawa, trzeba, zdarzać, i, przy, oraz, mały, zarzut, bez, sitko, ekspres, dobrać, kawa, pozostawać, gotowy, uchwyt, sitko]",4.0,-0.08333333333333333,"Działa bez zarzutu, trzeba cierpliwie dobrać rodzaj kawy oraz dawkowanie i suuuper kawa gotowa. Zdarza się czasami,że podczas wyjmowania uchwytu sitka sitko pozostaje przy ekspresie. Mały zonk :)",28.0,24.0,3.0
positive,positive,"[jakiś, pierwszy, łatwy, go, dobry, zbyt, konkretny, porównawczy, mój, dzisiejszy, inny, mama, raz, smakosz, różny]","[jakiś, pierwszy, dzień, łatwy, zakup, go, oczyszczenie, być, moje, dobry, sklep, wyrazić, on, opinia, zbyt, rewelacyjnie, na, konkretny, polecać, chwila, porównawczy, to, zaparzyć, mój, krótko, skalić, kawa, aby, dzisiejszy, po, opinia, kawa, momencik, kawa, się, spełniać, nie, trwać, zaparzyć, inny, mama, kilka, sugerować, i, raz, od, dzień, ekspres, ciśnieniowy, smakosz, w, przy, oczekiwanie, smakować, ekspres, z, różny]",4.0,0.06023391812865497,Mam go od 3 dni to jest zbyt krótko aby wyrazić jakąś konkretną opinię. Jest to mój pierwszy ekspres ciśnieniowy i nie mam skali porównawczej. Na razie spełnia moje oczekiwania. Kawa z niego smakuje rewelacyjnie. Zaparzenie trwa kilka chwil. Oczyszczenie ekspresu po zaparzonej kawie łatwe i trwa momencik. Przy zakupie sugerowałem się opiniami innych urzytkowników na www.skapiec.pl i www.ceneo.pl i w innych różnych sklepach. Na dzień dzisiejszy ekspres polecam smakoszom dobrej kawy.,72.0,57.0,15.0
positive,positive,"[dobry, ten]","[do, dobry, i, warta, ten, bardzo, naprawdę, obsługa, zaparzać, ekspres, produkt, szybko]",5.0,0.07777777777777778,Bardzo dobry ekspres do domu.Łatwa obsługa i czyszczenie.Bardzo szybko zaparza kawę.Cena naprawdę warta tego produktu.,15.0,12.0,2.0
positive,positive,"[smaczny, mama, pyszny]","[tryb, pytanie, wyłączenie, się, bo, przycisk, włączać, smaczny, pianka, miąć, mama, dotyczyć, kawa, on, zaparzyć, kiedy, i, u, kawa, po, pyszny]",4.0,0.09523809523809523,"Kawa pyszna, pianka smaczna:) Mam jedank pytanie dotyczące trybu STANDBY.. Kiedy on się włącza? bo u mnie po zaparzeniu kawy i wyłączeniu przyciskiem ""włącz/wyłącz nie zaświeca się ten tryb..",29.0,21.0,3.0
neutral,positive,[oko],"[oko, tani]",4.0,0.0,"ok tani,",2.0,2.0,1.0
positive,positive,"[godny, pyszny, mama, porządek, raz]","[działać, super, pianka, do, głośno, ale, godny, za, pyszny, miesiąc, że, być, taki, mama, kawa, chodzić, trochę, faktycznie, uważać, i, na, może, pieniądz, mleko, jak, w, porządek, ekspres, z, raz, polecenie]",4.0,0.021505376344086016,"mam ekspres miesiąc i jak na razie w porządku. Kawa jest pyszna, z pianka, spieniacz do mleka działa super. Może faktycznie trochę głośno chodzi ale uważam że za takie pieniądze ekspres jest godny polecenia.",34.0,31.0,5.0
positive,positive,"[rozsądny, dobry]","[rozsądny, pieniądz, ciśnieniowy, dobry, ekspres, za]",4.0,0.48888888888888893,Dobry ekspres ciśnieniowy za rozsądne pieniądze.,6.0,6.0,2.0
negative,positive,"[prąd, mama, raz, zbędny, blado, bez, wysoki, szkoda]","[podtrzymywać, co, prąd, nadzieja, miesiąc, że, być, wszyscy, dziennie, zelmer, no, mama, funkcja, parzyć, to, zarzut, jak, kawa, raz, po, zelmer, wytrzymać, się, zbędny, półka, zachwalać, super, przy, popsuć, blado, spieniać, i, wypadać, miał, bez, wysoki, dłużeć, w, na, szkoda, z, mleko]",4.0,-0.05442176870748299,"Jak na razie bez zarzutów. Przy parzeniu kawy 2x dziennie zbędna jest funkcja podtrzymywania tempratury, szkoda prądu. Miałem krupsa z wyższej półki i w porownaniu z zelmerem wypada blado, zwłszcza że popsuł się po 25 miesiącach. Mam nadzieję, że zelmer wytrzyma dłużej. No i to co wszyscy zachwalają: super spienia mleko.",51.0,42.0,8.0
positive,positive,[dobry],"[dobry, i, produkt, bardzo, cena]",5.0,0.18666666666666668,produkt bardzo dobrej jakosci i dobrej cenie,7.0,5.0,1.0
negative,positive,"[szybki, prosty]","[wszystko, obsługa, i, polecać, kawka, bardzo, w, szybki, prosty, dobra]",5.0,-0.15,"Polecam wszystkim. Kawka bardzo dobra.
Prosty i szybki w obsłudze.",10.0,10.0,2.0
negative,positive,"[sprawa, fakt, prosty, prąd, każdy, ogromny, mocny, ten, przesadzony, mocno, różny, głowica, mama, który, raz, doskonały]","[sprawa, fakt, polecać, prosty, zaleta, że, zasług, prąd, kolba, przeszkadzać, kawa, sitko, dzień, wiedzieć, miesiąc, to, czego, robić, kawa, opinia, dlatego, do, filiżanka, łatwo, umniejszać, podgrzewać, każdy, kawa, ogromny, już, korzystać, wyłączyć, mieć, mi, dziennie, po, mocny, naprawdę, idealnie, niemniej, ekspres, z, ten, użycie, być, komentarz, działać, głośno, sprawdzać, konsystencja, niczym, o, przesadzony, mocno, pomagać, być, ponieważ, pienia, różny, ponad, szczerze, niestety, zdjęcie, kompletnie, ubijać, tak, ekspres, tym, odłączać, przez, wyłączenie, się, tylko, głowica, nie, błoto, a, osobiście, mama, wynikać, który, czytać, raz, użytkować, doskonały, dzbanuszek, i, od, wyschnąć, zegar, funkcja, mleko, wiór, w, na, mleko]",5.0,-0.008333333333333333,"Ekspres mam od ponad miesiąca, użytkowany 2 razy dziennie. Sprawdza się idealnie. 
Opinie o tym, że głośno działa są naprawdę mocno przesadzone. Kawę robi doskonałą, mleko pieni się łatwo. 
Ogromną zaletą jest dzbanuszek do mleka.
Osobiście nie korzystam kompletnie z funkcjo podgrzewania filiżanek, po prostu odłączam ekspres z prądu po użyciu. Ponieważ ekspres i tak jest wyłączony przez większośc dnia, dlatego nie przeszkadza mi to, że zegar się rozprogramowuje po każdym wyłączeniu z prądu.
Nie wiem tylko z czego wynika fakt, że po zapażeniu kawy i zdjęciu kolby z głowicy kawa w sitku nie jest wyschnięta na wiór, a ma konsystencję błota. Czytałam już różne komentarze w tej sprawie i niestety mocniejsze ubijanie kawy w sitku nie pomaga. Niemniej, nie umniejsza to w niczym zasług ekspresu, który szczerze polecam.",129.0,96.0,16.0
neutral,positive,[],"[do, dla, mieć, to, mieć, powinien, zupełność, w, miąć, kawa, co, ekspres, wystarczać]",4.0,0.0,Ma to co powinien mieć ekspres do kawy. Dla mnie w zupełności wystarcza.,13.0,13.0,0.0
neutral,positive,[oko],"[móc, oko, polecić]",4.0,0.0,"ok, mogę polecić",3.0,3.0,1.0
negative,positive,[niski],"[niski, jakość, cena, w, dobra]",4.0,-0.16,dobra jakość w niskiej cenie,5.0,5.0,1.0
positive,positive,"[zadowolony, dobry]","[spieniać, dobrze, bardzo, kawa, być, naprawdę, robić, zadowolony, dobry, ekspres, mleko]",4.0,0.17575757575757575,Ekspres robi naprawdę bardzo dobrą kawę .Dobrze spienia mleko .Narazie jestem bardzo zadowolony.,13.0,11.0,2.0
positive,positive,"[ładny, górny, sieć, jedyny, ogólnie, głowica, dobry, znajomy, wszystek, woda, ciągły, zadowolony, znakomity, problem, furora]","[spieniać, ładny, co, górny, maja, segment, intuicyjny, sieć, tak, kawa, przy, jedyny, przez, może, ogólnie, to, bardzo, podgrzewać, robić, płyt, zakup, głowica, tym, dobry, znajomy, wszystek, woda, ciągły, ale, być, a, zadowolony, w, znakomity, problem, wśród, trzeba, i, produkt, od, furora, kapać, mleko, obsługa, odłączać, polecać, ekspres, z, dobra]",5.0,0.09557823129251701,"Ekspres bardzo ładny, intuicyjna obsługa, bardzo dobra kawa. Najlepszy produkt w tym segmencie. 
Jedyny problem to kapiąca woda z głowicy przy spienianiu mleka.. ale może wszystkie tak mają. ..i to ciągłe podgrzewanie górnej płyty, przez co trzeba odłączać ekspres od sieci.
Ale ogólnie jestem bardzo zadowolony z zakupu i polecam, a znakomita kawa robi furorę wśród znajomych.",57.0,49.0,15.0
positive,positive,"[zadowolony, drugi]","[użytkowanie, być, tydzień, bardzo, i, zadowolony, drugi]",4.0,0.17857142857142858,drugi tydzień użytkowania i jestem bardzo zadowolony,7.0,7.0,2.0
neutral,positive,"[nic, przepyszny]","[kawa, działać, rewelacyjnie, nic, polecać, ująć, przepyszny, dodać]",4.0,0.0,"działa rewelacyjnie, nic dodać nic ująć
polecam, kawa przepyszna",9.0,8.0,2.0
neutral,positive,[każdy],"[super, expres, polecać, każdy]",5.0,0.0,Super expres polecam każdemu!,4.0,4.0,1.0
negative,positive,"[ten, psuj, głośny, pełnia, nic, ten, mama, niektóry, problem, pyszny]","[ten, z, ale, por, jedynie, być, moje, wyglądać, psuj, głośny, espresso, jak, taki, wcale, do, opisywać, nauczyć, pełnia, nic, się, spieniać, nie, niewiele, ładnie, ten, mama, ekspres, trzeba, i, niektóry, spełniać, mleko, kosztować, w, przyrządzać, oczekiwanie, problem, pyszny]",4.0,-0.03508771929824562,"Ekspres w pełni spełnia moje oczekiwania. Przyrządza pyszne espresso. Ładnie wygląda i niewiele kosztuje. Nic się nie psuje (jak do tej pory) i wcale nie jest taki głośny jak niektórzy opisują. Mam jedynie problem ze spienianiem mleka, ale tego trzeba się nauczyć :)",43.0,38.0,10.0
neutral,positive,"[nim, prostota, wczesny, pełnia, gorąco, funkcjonalność]","[zelmer, nim, on, się, wygląd, zgadzać, prostota, wczesny, oczarować, i tym podobne, opinia, temat, na, pełnia, polecać, być, w, gorąco, ekspres, z, funkcjonalność, obsługa]",5.0,0.0,"Polecam gorąco ekspres ZELMER. W pełni zgadzam się z wcześniejszymi opiniami na temat jego wyglądu, funkcjonalności, prostoty obsługi, itp. Jestem nim oczarowana!",22.0,22.0,6.0
positive,positive,"[sam, przyjemność]","[wszystko, on, sam, sklep, być, przyjemność, kawa, super, zarówno, i, produkt, polecać, naprawdę, jak, obsługa, parzyć, ekspres]",5.0,0.11764705882352941,Polecam wszystkim zarówno sklep jak i produkt. Ekspres parzy super kawę i naprawdę jego obsługa jest samą przyjemnością.,18.0,17.0,2.0
positive,positive,"[dobry, wiec, głośny, oko, porządek, idealny, fajny]","[cena, jakościowo, za, teza, dobry, wiec, głośny, cena, a, oko, porządek, na, idealny, zelmer, bardzo, jak, w, oczekiwanie, fajny, ekspres, przystać]",5.0,0.13968253968253969,"fajny ekspres w dobrej cenie. jakościowo w porządku, jak przystało na zelmera. głośny tez niejest za bardzo wiec ok. idealna rownowaga pomiedzy ceną a oczekiwaniami.",25.0,21.0,7.0
positive,positive,"[sam, pierwszy, godny, raz, który, każdy, dokładnie, cichy]","[kupić, do, opisać, sam, pierwszy, godny, zrobić, być, mieć, raz, ekspres, nawet, który, poszczególny, każdy, polecenie, obraz, w, dokładnie, jeśli, z, instrukcja, po, cichy]",5.0,0.03869047619047619,"ekspres jest cichy w użyciu,wszystko dokładnie jest opisane w szczegłowej instrukcji która ma obrazy z poszczególnych czynności.Kawę każdy zrobi sam nawet jeśli kupił po raz pierwszy ekspres do kawy.Jest godny polecenia.",31.0,24.0,8.0
positive,positive,"[faza, zrozumiały, ten, smaczny, czytelny]","[faza, do, zrozumiały, rysunki, ten, smaczny, być, czytelny, skakać, być, realizacja, chodzić, poszczególny, i, instrukcja, nie, kawa]",5.0,0.16666666666666666,"instrukcja jest czytelna i zrozumiała do tego są rysunki poszczególnych faz realizacji kawy.Ekspres chodzi cicho,nic nie skacze kawa smaczna .",20.0,17.0,5.0
neutral,positive,[],"[wszystko, super, ekspres, polecać, kawa]",5.0,0.0,Ekspres super. polecam wszystkim wielbicielom/kom kawy.,6.0,5.0,0.0
positive,positive,"[zgrabny, sympatyczny, ktoś, smak, rewelacyjny, znacząco, ten, przyzwoity, wysoki]","[zgrabny, chcieć, sympatyczny, do, dobrze, parzyć, ktoś, być, smak, rewelacyjny, na, parzyć, odbiegać, to, bardzo, kawa, znacząco, cena, expres, express, mieć, ten, kawa, niż, nie, mimo, a, spieniać, przyzwoity, wydawać, i, funkcja, od, ilość, wysoki, jakość, w, produkt, z, mleko]",5.0,0.17827380952380953,"Bardzo sympatyczny express do kawy,jak na cenę tego produktu ilość funkcji i jakość parzonej kawy jest rewelacyjna (w smaku nie odbiega znacząco od kaw parzonych w expresach z wyższej półki).Bardzo dobrze spienia mleko.
Wygląd-bardzo estetyczny,express zgrabny i malutki.Jesli ktoś nie chce wydawać więćej niż 1000zl na express a mimo to mieć na prawde przyzwoity produkt-POLECAM!",55.0,40.0,9.0
negative,positive,"[minus, pyszny]","[grzać, być, rewelacja, na, gorze, minus, robić, brak, ekspres, ekspres, pyszny]",5.0,-0.030303030303030307,"ekspres rewelacja, robi pyszna kawe.jedynym minusem jest brak wylaczania grzania plyty na gorze ekspresu.",14.0,11.0,2.0
positive,positive,"[rewelacyjny, złoty, szybkość, zadowolony]","[prosta, w, rewelacyjny, sklep, złoty, szybkość, być, obsługa, zadowolony, cena, oszczędzić]",4.0,0.2878787878787879,"Prosta obsługa, szybkość, jestem zadowolony. Cena w sklepie elektro.pl rewelacyjna - oszczędziłem 200 zł!",14.0,11.0,4.0
positive,positive,[przepyszny],"[z, się, doskonale, przepyszny, nie, być, ładnie, plastik, prezentować, spieniać, z, kawusia, i, stalić, ekspres, cena, mleko]",4.0,0.11764705882352941,"Ekspres ładnie się prezentuje. Najważniejsze,że jest ze stali nierdzewnej(a nie z plastiku). Cena nie przeraża,a kawusia jest przepyszna i doskonale spienia mleko.",22.0,17.0,1.0
positive,positive,"[sam, jedyny, domowy, maestro, zadowolony, daleki, ten, pyszny, zbędny, minus]","[zrobić, wszystko, oczywiście, wybór, choć, zanim, net, wybór, sam, kilkanaście, ważnie, szperać, kupić, paść, rzeczywiście, na, jedyny, dzień, ekspres, płyta, to, bardzo, przecież, domowy, maestro, dopiero, spędzić, jak, zadowolony, rodzaj, filiżanka, użytkowanie, użytek, daleki, się, zresztą, jednak, ten, kawa, być, kawa, zależeć, pierwsze, pyszny, kilka, do, temu, zbędny, równie, temat, ta, od, zelmer, liczyć, w, z, minus]",5.0,0.0071075123706702634,"Kupiłam ekspresik kilka dni temu; zanim jednak to zrobiłam spędziłam kilkanaście dni na szperaniu w necie na temat wieluuu ekspresów. Wybór padł na Zelmera Maestro. Choć zrobiłam dopiero kilka kaw (pysznych zresztą)- wszystko zależy oczywiście od rodzaju samej kawy- jestem bardzo zadowolona z tego wyboru - pierwsze wrazenie liczy się przecież równie ważnie jak dalsze użytkowanie.
Jedyny minus to ta płyta do filiżanek, do użytku domowego rzeczywiście zbędne.",68.0,57.0,10.0
