comment,emotion,rate
"Bernard na Wrocławskim rynku, to idealne miejsce dla miłośników kuchni inspirowanej smakami naszych południowych sąsiadów.
Czeska kuchnia ale nie wprost!
Miła atmosfera i mimo dużych rozmiarów bardzo przytulna atmosfera.
Dobre wrażenie robi muzyka na żywo.
Dobre miejsce zarówno na spotkania Biznesowe jak i miły wieczór...Więcej",positive,4
"Spodziewałem sie marnej turystycznej knajpy a dostałem świetne jedzenie bez zadęcia.
Oni nie udają, ze starają sie o gwiazdkę. Po prostu dobrze karmią.
Polecam sałatkę z wołowina i bobem, smażone sery i czeskie dobre piwo. Placuszki z cukinii tez super - mogłoby byc troche więcej...Więcej",positive,4
"Bezapelacyjne najlepsze jedzenie we Wrocławiu.
Fenomenalne jedzenie, profesjonalna obsługa.
Bardzo polecam Svickova na smetane oraz pierogi z kurkami.",positive,5
"Miejsce godne polecenia. Na rynku napewno jest masa takich miejsc. Czasami cieżko wybrać. W tej restauracji można dobrze zjeść. Fajne menu. Ceny jak na rynku wiec nie ma co sie obrażać. Fajne menu, oferta na lunchowa. Porche duże. Obsługa miła. Nie ma do czego sie...Więcej",positive,5
"Zjadłam ze znajomymi dobrze smakujący posiłek, chociaż sos czekoladowy do mięsa nie jest moim ulubionym połączeniem. Pesto z buraka i warzywka (chyba blanszowane) byly pyszne.",positive,4
"Bardzo fajne miejsce we wrocławskim Rynku. Dobra obsługa, świetne jedzenie. Dobry wybór piwa. Czasami ciężko o miejsce ale to chyba akurat nie martwi właścicieli 😃 Miejsce na pewno godne polecenia",positive,5
Restauracja godna polecenia. Placuszki z cukinii przepyszne. Rosół podany letni. Knedliki przepyszne. Smażony ser poprawny. Obsługa miła. Dostępne menu dla dzieci ale tylko 2 potrawy.,positive,4
"W rynku wrocławskim jest wiele miejsc gdzie można zjeść, ale restaurację Bernard zdecydowanie polecam. Skuszeni oznakowaniem przynależności do ""dziedzictwa kulinarnego"" nie bacząc na koszty ;) postanowiliśmy spróbować.
Długi weekend to wyzwanie dla restauratorów, duża ilość klientów nie zaszkodziła jednak jakości, smakowi i szybkości podania posiłku....Więcej",positive,5
"Restauracje odwiedziłem przypadkiem ale sie nie zawiodłem ;) to miała być szybka kolacja i taka też była, pomimo dużego ruchu w lokalu. Czas oczekiwania niewielki co bardzo mnie ucieszyło. Jadłem zupę Bernarda - z mlekiem kokosowym, olejem sezamowym i kawałkami kurczaka - przyjemna. Na danie...Więcej",positive,4
"Duży wybór czeskich piwek i różnych napoi alkoholowych i bezalkoholowych. Wyśmienita kuchnia, różnorodność dań i wspaniała obsługa.
Szczególnie polecam deser szefa kuchni- ciasto czekoladowe oraz pyszną kaczkę i gęsinę.",positive,4
"Rzadko zdarza się, abym był zachwycony smakiem potrawy. Z reguły coś jest dobre lub nie, czy po prostu ciekawe w smaku. Spróbowaliśmy ""Talerza Bernarda dla 2 osób"".
Co znalazło się na talerzu?: filet z kaczki, polędwiczki wieprzowe ( po konsultacji - w oryginale kotleciki cielęce,...Więcej",positive,5
"Do Bernarda lepiej wybrać się na piwo niż na jedzenie. Chociaż jako zakąska do piwa potrawy nadają się nieźle, to amatorom dobrej kuchni radzę zamówić deser, bo to najlepsza pozycja w karcie.",positive,3
Znakomite miejsce. Bardzo dobre jedzenie. Polecam dorsza w sosie z zielonego groszku. Bardzo dobre piwo oraz miła męska obsługa. Gorąco polecam.,positive,4
"Dobre miejsce na wrocławskim rynku. Ekspresowa obsługa, po mimo bardzo ruchliwego dnia i godziny jedzenie bylo na stole bardzo szybko. Kurczak pina colada smaczny, ale kompozycja nieci zbyt słodka, przydalby sie jakis ostry, lub kwaśny smak dla przełamnia słodyczy kokosa, ananasa i batatów.",positive,4
"Nie mogłem się do niczego przyczepić. Zamówiony kurczak w sosie kokosowym na puree z batatów był po prostu genialny. Każdy element smaku odkrywałem po raz pierwszy. Jedzenie genialne, piwo również.Ceny stosunkowo wysokie, ale cena do jakości i tak zdecydowanie na plus.
Polecam gorąco!",positive,5
"Bardzo dobre jedzenie, mixy smaków, znajdziesz tutaj zarówno tradycyjne czeskie potrawy jak również zapozyczenia z innych stron świata (np. Dorsz w curry - bardzo pyszny). Dodatkowo domowe ciasta.",positive,5
Restauracja znajduje się w samym centrum Wrocławia. Zamówiłem kaczkę w buraczkach. Bardzo pyszna. POLECAM. Do tego piwo czeskie BERNARD. Odpowiednio schłodzone. Kilka razy już odwiedzałem ten lokal i nigdy się nie zawiodłem na obsłudze i tak samo na jedzeniu. Z sercem polecam ta restauracje we...Więcej,positive,5
"Wspaniały pomysł na świeże piwo w kilku wspaniałych smakach w samym sercu Wrocławia. Jeszcze lepiej latem w zewnętrznym ogródku, poprawić trzeba jedynie obsługę sklepiku w lokalu.",positive,5
"Super steki, znakomite czeskie piwo, miła obsługa, spokojnie można poczekać na stolik kwadrans i jest warto, na pewno tu wrócę",positive,5
"Restauracja Bernard to bardzo mocny punkt wrocławskiego rynku gastronomicznego.
Sympatyczna obsługa, bardzo dobre jedzenie i rewelacyjne piwo.
Do tego bardzo przytulny kliat. Cenowo tez nie najgorzej.",positive,5
"Pozycje z menu można brać w ciemno, bo jeszcze na niczym się nie zawiedliśmy. Rewelacyjne są nie tylko dania, ale i desery. Obsługa super, bo mimo dużego ruchu nie trzeba długo czekać na obsługę przed i w trakcie posiłku.",positive,5
"Zawsze komplet, warto zrobić wcześniej rezerwację. Czeska kuchnia i nie tylko. Własne piwo w tym piwa smakowe bezalkoholowe. Miła obsługa. Ceny przystępne. Fajny wystrój. Dodatkowe menu tematyczne jeśli pojawiają się jakieś pomysły sezonowe np. owoce.",positive,5
"Zarezerwowalismy stolik na 21 w piątek znacznie wczesniej bo lokal oblozony jest dosc licznie przy weekendach wieczorowymi porami
Piwko znakomite w roznych pojemnosciach
Doskonale danie i przegryzki
Wszystko ogarniete w czasie tylko gdyby nie ten gwar 😜 Mozna fajnie spędzic czas
Miejsce warte zauwazenia we...Więcej",positive,4
"Duzy plus dla tej restauracji. Jedzenie wysmienite. Szczegolnie pozdrawiam kucharzy ktorzy w takim mlynie dzialali sprawnie, panowie wielki plus!!!!!!. Obsluga na wysokim poziomie. Godne napomnienia jest tu browar bernarda. Polecam goraca restauracja godna swojej ceny.",positive,5
"Przyjemne, klimatyczne miejsce, z bardzo dobrym jedzeniem i miła obsługą. Restauracja w centrum. Szczególnie polecam miejsca na piętrze - z widokiem na rynek.",positive,4
"Kolejna spontaniczna wyprawa na sniadanie, tym razem bardzo udana. Godna polecenia jest na pewno grillowana kanapka z kurczakiem (16 zl) oraz jajecznica z bekonem (17 zl). Wszystko świeże, pyszne plus bardzo miła obsługa.",positive,5
"Polecam na obiad. Fajna czeska kuchnia, dobre jasne piwo, szybka i miła obsługa. Taka knajpa na samym rynku to strzał w dziesiątkę!",positive,4
"Przyjemna atmosera, miła obsługa. Bardzo dobre jedzenie czeskiej kuchni.
Wyśmienite beczkowe czeskie piwo.",positive,5
"Bardzo smacznie i z atmosferą. Piwo wyjątkowe, szczególnie polecam ciemne. Obok klasyki czeskiej kuchni jak ser smażony cały asortyment świetnie przygotowanych i atrakcyjnie podanych dań. A do tego wybór deserów. Doskonałe miejsce na spotkanie w Rynku",positive,5
"Jeśli chcesz wybrać alkohol z obszernego menu z trunkami. Wypić smaczne piwo, delektować się winem, a przy tym wydać niebotyczną sumę za np. sałatkę grecką to trafiłeś jak ulał. :)",positive,3
"Przystawki bardzo dobre, chcieliśmy zjeść zupę Bernard, która wygladała najciekawiej, niestety sie skończyła. Kurczak Pina Colada ciekawe połączenia smaków. Placuszki z cukini przepyszne. Wnętrze nowoczesne, zawsze pełno ludzi.",positive,4
"Jak w tytule ""może być""- jedzenie może na gwiazdki Michelin nie zasługuje, ale da się zjeść. Dużo ludzi. Myślę, że bez wcześniejszej rezerwacji może być problem.
Ilość piwa zamówionego w dzbanach (może kwestia przypadku, może nie) była o 50% mniejsza niż deklarowana. Pani przeprosiła, ale...Więcej",positive,3
"Bardzo miła obsługa i przepyszne dania wyróżniające się na tle najbliższej konkurencji. O klasie restauracji może świadczyć fakt, że trzeba mieć dużo szczęścia żeby znaleźć tam miejsce bez rezerwacji",positive,5
"Robiłam do tego miejsca kilka podejść, ale za każdym razem trafiłam na brak miejsc (no ale nie traktuję tego jako minus, mogłam przyjść wcześniej lub zarezerwować, chociaż nie wiem, czy mają taką opcję;). W końcu dotarłam i, mimo miejsca przy barze moje odczucia są bardzo...Więcej",positive,5
"Bernard jest marką czeskiego lagera i dał nazwę tej restauracji. Miejsce jest przyjemne. Nie będę pisał o kuchni ponieważ wpadłem tu na piwko, które okazało się bardzo przyzwoite. Podobno można tu także dobrze zjeść, więc polecam na męski wieczór przy piwie.",positive,4
"Kuchnia ok poza tanimi serem Camembert, warta ceny, serwis nie wyuczony nie wytarł siedzeń i stolików i wiele innych błądów. Drinki ok",positive,3
"Bardzo miła i profesjonalna obsługa, miła atmosfera. Jedzenie jest fantastyczne, każdy znajdzie coś dla siebie zarówno osoby jedzące jak i nie jedzące mięso.",positive,5
Bernard .... Miejsce super ale jedzenie nie do końca ... gulasz wołowy twardy a makaron przesolony:( . Ale warto tu zajrzeć,positive,4
"Jest to miejsce do którego się wraca. Byłem tu już kilka razy będąc we Wrocławiu i jak bedę kolejny raz też pewnie poszukam pretekstu do wizyty.
Bez wzgledu na okazje (sam, biznesowo, rodzinnie ) zawsze było jak należy.
Z potraw które miałem przyjemność próbować to...Więcej",positive,5
"Jedzenie wprost wyśmienite, próbowałam w Bernardzie chyba wszystkich dań w karcie i żadne mnie nie zawiodło. Napoje również pyszne.
Obsługa bez zarzutu.
Największy minus to ceny, ale za wizytę w tym miejscu warto zapłacić.
Polecam gorąco!",positive,5
Perfekcja w pełnym tego słowa znaczeniu! Potrawy nie spotykane nigdzie indziej. Bardzo przyjemny wystrój wnętrza. Świetne piwo :) Polecam.,positive,5
"Bardzo dobry jedzenie, ceny umiarkowane goraco polecam , higly recommend przy nastepnej wizycie w Polsce na pewno odwiedze Restauracje!!!!!!!!",positive,5
"Dobre piwa i jedzenie, przepyszny smażony ser, miła obsługa. Wielokrotnie wracałam i na pewno jeszcze wroce. Cera odpowiednia do jakości",positive,5
"Z czystym sumieniem mogę polecić Bernarda jako miejsce w którym można zjeść za rozsądne pieniądze bardzo smaczne dania. Ceny nie sa wygórowane, a jedzenie smaczne. Polędwiczki rozpływały się w ustach. Dobrze wcześniej zadzwonić i zarezerwować stolik. Gorąco polecam.",positive,5
"Bernard to jedna z ciekawszych propozycji kulinarnych w rynku.Powala sąsiadującą i ""słynną"" la scalę w moment:-) pyszne sałatki,mięsa,piwa,koktaile,mięsa.
Trzeba się nastawić że wieczorami jest tu straszny tłum i lepiej zarezerwować stolik.
Bardzo lubię tu przychodzić i polecać to miejsce.
Raczej mało kameralne miejsce.",positive,5
"Bardzo fajna atmosfera , Dobre jedzenie z elementami dań kuchni Czeskiej. Dobrze się tam siedzi przy piwie Bernard - które należy chyba do jednych z lepszych piw.",positive,4
"Ladne miejsce, ciekawa karta - ale taka w stylu dla kazdego cos milego. Niekoniecznie jest to miejsce dla poszukiwaczy nowych smakow. Bardzo mila obsluga. Ceny wysokie",positive,3
"Restauracja serwuje przepyszne dania, co ważne pieknie wyglądające na tależu. Duży wybór napojów np. na bazie piwa o smaku arbuzowym!",positive,5
"Restauracja ma ogromny plus za lokalizacje i ceny - stosunkowo niskie, jak na taka jakość i umiejscowienie na wrocławskim rynku. Menu bogate, jedzonko dobre, piwo jako zdecydowany atut.",positive,4
Wyborne. Polędwiczki i pierogi nadziewane kaszą. Miazga. Jagnięcina aromatyczna. Kolacja powinna trwać dłużej,positive,5
"Byłem tutaj na luźnym spotkaniu ze znajomymi z pracy. Na początek duży plus za piwo bezglutenowe oraz za menu bezglutenowe. Dla osoby która jest na specjalnej diecie jest to jak zbawienie. Na 100% będę tu wracał. Co prawda kupiłem tylko grzane wino z żurawiną, piwo...Więcej",positive,5
"Lubię restaurację Bernard za klimat jaki w niej panuje : ludzie, muzyka, jedzenie i piwo Bernard. Jeśli szuka ktoś dobrego jedzenia w stylu ""czeskim"" to lokal będzie odpowiedni ale nie szufladkuję jej tylko w taki sposób bo każdy prawdziwy mężczyzna będzie zadowolony z golonki !...Więcej",positive,5
"Karta składa się z klasyków kuchni czeskiej, polskiej i włoskiej. Obsługa sprawna. Jedzenie smaczne, dobre piwo Bernard, ale zdjęcie budowanie drogo, ale tłumacze to lokalizacja w rynku",positive,3
"Niesamowite doznania kulinarne i wizualne. Dania o niesamowitej różnorodności smakowej, nietypowe połączenia i niespodziewane kolory. Wszystko pieczołowicie skomponowane w atrakcyjną całość.
Obsługa szybka i miła. Mimo braku rezerwacji w godzinach szczytu udało nam się zdobyć stolik.
Stosunkowo krótki czas oczekiwania na zamówienie. Dobre piwo.",positive,5
"Sobota wieczor, z miejscami ciezko. Jednak opłacało sie trochę poczekać. Knedlik z gulaszem i watróbka pyszne do tego piwo Bernarda. Polecam.",positive,4
"Pyszne jedzenie , piwo , drinki , świetna obsługa , na pewno wrócimy .Miejsca wygodne , przyjemna atmosfera . Wieczorami muzyka na żywo .",positive,5
"obsługa i jedzenie przecietne, piwo przyzwoite, dania kuchni czeskiej ciężko zepsuć, nie polecam hamburgerów",positive,3
Na zamówione jedzenie/napoje nie czekaliśmy długo. Jedzenie bardzo smaczne (świeże) - zarówno przystawka jak i danie główne. Wszystkim smakowało - ceny wydają się w miarę ok.,positive,4
"Byłem tam już kilka razy przy różnych okazjach i zawsze wychodziłem zadowolony.
Bardzo dobre smażone sery, super dania knedlikowe. Gęś i kaczka pycha.
Przekąski też bardzo ciekawe no i świetne czeskie piwo Bernarda.
Obsługa jest przyjazna, a jedyny minus tej knajpy, to tłok i gwar...Więcej",positive,5
"-Wołowina odpowiednio przyrządzona (krwista)
-Sos pieprzowy, zbyt ciężki(intensywny)
-Warzywa grillowane zwykle i świeże, nic więcej
-Zupa Chrzanowa, świetna (chodź jadłem pierwszy raz)
-Cielęcina delikatna ale jałowa
-Sos miętowy, ciekawy subtelny
-Obsługa b.miła
-Ceny nie adekwatne.",positive,3
"wystrój miły, dobre miejsce do siedzenia również z większą grupą znajomych. Obsługa przeciętna. Jedzenie wygląda dobrze i ciekawie w karcie, niestety na talerzu już jest gorzej. W mojej opinii kuchnia nie jest smaczna.",positive,2
"Wystrój ciekawy, ale nie odbiegający od standardów tego typu restauracji. Nic zaskakującego. Obsługa miła, ale niezbyt czujna. Po wypiciu piwa sami musieliśmy wołać kelnera, chociaż przechodził tuż obok. Nie widział pustych naczyń na stole... Zupa chrzanowa i grzybowa dobre. Golonka nic nadzwyczajnego, jakby odgrzewana. Piwo...Więcej",positive,3
"Wszystkie najciekawsze zjawiska we Wrocławskiej gastronomii nie są zakotwiczone na wrocławskim Rynku. Jednakowoż do miejsc, które można polecić z pełnym, przekonaniem w tej części wrocławskiego Starego Miasta należy Bernard. Jedzenie treściwe, choć niespecjalnie wyszukane, przyrządzone na przyzwoitym poziomie, częściowo także sezonowe – co chwali się...Więcej",positive,4
"Piękne wnętrza, sympatyczna obsługa i przepyszne jedzenie - tak w skrócie można podsumować wizytę w Restauracji Bernard. Ceny są typowe bardziej dla Warszawy niż Wrocławia, ale jedzenie jest tego absolutnie warte! Do odwiedzenia KONIECZNIE!",positive,5
"Miejsce sympatyczne, ale:
-obsługa jest miła tylko w momencie przyjmowania płatności
-jedzenie w porównaniu z wielkością porcji jest koszmarnie drogie
-boczek, który zamówiłem był dość ładnie podany, lecz kompletnie bez smaku
-tosty zamiast z serem były z produktem seropodobnym
-jedyny plus, to własnej produkcji piwo",positive,2
Super miejsce na piwko i aby zjeść coś dobrego! Medaliony i gulasz z knedlikiem wymiatają. Aż nie chce się wychodzić. Polecam,positive,5
"W ubiegły weekend byłam w restauracji po raz pierwszy. Byłam pozytywnie zaskoczona bardzo wyciszonym, przyciemnionym wnętrzem - znacznie intymniej aniżeli w każdym z prześwietlonych lokali w Rynku. Obsługa bardzo miła, na początku nie mielismy miejsca i musieliśmy chwilę poczekać przy barze, ale Panie kelnerki szybko...Więcej",positive,5
