sentiment,word
1.0,kryształowy
2.0,kryształowy
2.0,kryształowy
1.0,kryształowy
2.0,kryształowy
1.0,krytyczność
-2.0,krytyczny
-2.0,krytyczny
-2.0,krytyczny
-2.0,krytykancki
-1.0,kryzys
-1.0,krzątanina
-2.0,krzemek
2.0,krzepa
1.0,krzepiący
2.0,krzepki
2.0,krzepkość
-2.0,krzew hennowy
-2.0,krzyczący
-1.0,krzykactwo
-1.0,krzykacz
-1.0,krzykała
-2.0,krzywda
-2.0,krzywdziciel
-1.0,krzywienie się
-2.0,krzywoprzysięzca
-1.0,krzywulec
-2.0,krzywulec
-1.0,krzywy
-2.0,krzyżowy
-2.0,ksantypa
-2.0,ksenofob
-2.0,ksenofobia
-1.0,książątko
2.0,książę z bajki
-1.0,książęcość
1.0,książęcy
-1.0,księżyc w pełni
-1.0,księżycowość
-2.0,księżycowy
-2.0,ksylografia
1.0,kształtny
1.0,ktoś
-1.0,ktoś trzeci
-2.0,kubeł zimnej wody
1.0,kuchcik
-1.0,kuchta
-2.0,kudłacz
-1.0,kudłatość
-1.0,kudu małe
-2.0,kuglarski
-1.0,kuglarski
-1.0,kuglarz
-2.0,kujon
-2.0,kukła
-1.0,kuks
-1.0,kuksaniec
-2.0,kukułcze jajo
-1.0,kulawiec
-2.0,kulfon
-2.0,kulfoniasty
-1.0,kulfoniasty
-1.0,kulfoniasty
-2.0,kulfonik
2.0,kulminacyjny
2.0,kulowy
1.0,kultowy
1.0,kulturalny
1.0,kulturalny
-2.0,kułak
-1.0,kułak
1.0,kumostwo
-2.0,kumoszka
1.0,kumoter
-1.0,kumotersko
1.0,kumpel
1.0,kumpelski
-2.0,kundel
-2.0,kundman
-2.0,kunktacja
-1.0,kunktatorski
-2.0,kunktatorstwo
2.0,kunszt
2.0,kunsztowny
1.0,kunsztowny
-2.0,kupa
-2.0,kuprówka rudnica
-2.0,kuprówka złotnica
-1.0,kura domowa
-2.0,kurantowy
-2.0,kurantowy
-1.0,kuratela
-1.0,kurczakowy
-2.0,kurdupel
-1.0,kurduplowaty
-2.0,kurduplowaty
-1.0,kurdybanowy
-2.0,kurek na kościele
-2.0,kurew
-2.0,kurewski
-2.0,kurewski
-2.0,kurewski
-2.0,kurier
-1.0,kurortowy
-1.0,kurtyzana
-2.0,kurwa
-2.0,kurwa
-2.0,kurwi
-2.0,kurwi
-2.0,kurwi syn
-2.0,kurwiszcze
-2.0,kurwiszon
-1.0,kurze łapki
-2.0,kurzy móżdżek
-2.0,kurzy móżdżek
-2.0,kusiciel
-1.0,kusiciel
-1.0,kusicielka
-2.0,kusy
1.0,kuszący
-2.0,kuszetkowy
-2.0,kutafon
-2.0,kutas
-1.0,kuternoga
-2.0,kutwa
-2.0,kuźnica
-2.0,kuźniczy
-1.0,kwadraturowy
-2.0,kwalifikacyjny
1.0,kwalifikowalny
1.0,kwalifikowany
1.0,kwalifikowany
-2.0,kwartetowy
-1.0,kwas nukleinowy
-2.0,kwas siarkowy
-2.0,kwas siarkowy(VI)
-1.0,kwasowy
2.0,kwasowy
-2.0,kwasy
-1.0,kwaśny
-1.0,kwaśny
-2.0,kwękanie
-1.0,kwiatowy
-1.0,kwiatowy
1.0,kwietny
-1.0,kwietny
-2.0,kwietyzm
-2.0,kwoka
-1.0,labilność
-1.0,labilność
-1.0,labirynt
-1.0,labiryntowy
-1.0,labiryntowy
-1.0,labiryntowy
-1.0,labuś
-2.0,lachociąg
-1.0,ladaco
-2.0,ladacznica
-1.0,laicki
-1.0,laickość
-1.0,laik
1.0,lajk
-2.0,lakierowy
-2.0,lakowy
-2.0,lakowy
-1.0,lakowy
-2.0,lakowy
2.0,lalusia
-2.0,laluś
-2.0,lama
-2.0,lambadziara
-1.0,lamentacyjny
-2.0,lamentowanie
-2.0,lamer
-1.0,lampart
-1.0,lampka
-2.0,lampucera
-2.0,lamus
-1.0,lamusek
-1.0,LAN
-1.0,landara
-2.0,landryna
-1.0,landrynka
-2.0,landrynkowaty
-2.0,landrynkowy
-1.0,landrynkowy
-2.0,lapidarność
-2.0,laps
2.0,laseczka
-2.0,laseczka
1.0,lasencja
2.0,laska
-1.0,latanina
-2.0,latawica
-1.0,latawica
-1.0,latawiec
-2.0,latawiec
-2.0,latolistek cytrynek
1.0,latorośl
-2.0,latyfundialny
-1.0,laurkowy
-2.0,lawsonia
-1.0,lazaretowy
-2.0,lebiega
-2.0,leciuchny
1.0,leciuteńki
1.0,leciutki
-1.0,lednicki
1.0,legalność
2.0,legenda
2.0,legendarny
-1.0,lejnia
-2.0,lekceważący
-1.0,lekki
1.0,lekki
-1.0,lekko
-1.0,lekkoduch
-1.0,lekkoduchostwo
-1.0,lekkoduszność
-2.0,lekkoduszny
-1.0,lekkomyślnik
-2.0,lekkomyślność
-2.0,lekkomyślny
-2.0,lekkomyślny
1.0,lekkostrawny
-2.0,lekooporny
-1.0,lektor
-1.0,leming grenlandzki
-2.0,lenistwo
-1.0,leniuch
-2.0,leniwiec
-1.0,leniwość
-2.0,leniwość
-2.0,lenniczy
-2.0,leń
-2.0,leń
-2.0,leń patentowany
-2.0,leń śmierdzący
1.0,lepsza połowa
1.0,lepszy gość
-2.0,leser
-1.0,lessowy
-2.0,letarg
-1.0,letargiczny
-1.0,letni
-1.0,lew
-1.0,lew salonowy
-2.0,lewacki
-1.0,lewackość
-2.0,lewar
-1.0,lewicowanie
-1.0,lewonożny
-2.0,lewus
-2.0,lęk
-2.0,lęk przestrzeni
-2.0,lęk wysokości
-2.0,lękliwość
-2.0,lękliwy
-2.0,lękliwy
-1.0,libacja
1.0,liberalista
-1.0,libertyn
-1.0,libertyński
-1.0,libertyński
-1.0,liceum
-2.0,licho
-2.0,lichwa
-2.0,lichy
-2.0,lichy
-1.0,licytacyjny
-1.0,liczi
-2.0,liczykrupa
-1.0,ligatura
1.0,like
-2.0,liliput
-1.0,limniczny
-1.0,limo
-2.0,lincz
-1.0,liniowy
-2.0,linotypowy
-2.0,lipa
-2.0,lipność
-2.0,lipny
-2.0,lisi
-1.0,lisowaty
-2.0,listkowiec cytrynek
-2.0,liszajowaty
-2.0,literacik
-2.0,literacina
1.0,literackość
1.0,litościwość
2.0,litościwy
2.0,litość
-2.0,lizus
-2.0,lizusostwo
-2.0,lizusowski
1.0,liźnięcie
-2.0,lodowaty
-2.0,lodowaty
1.0,logiczność
1.0,logiczny
2.0,logika
-1.0,logomachia
-2.0,lojalistyczny
-2.0,lojalistyczny
2.0,lojalność
2.0,lojalny
-1.0,lolita
-1.0,lolitka
-2.0,lordostwo
-1.0,lotniczy
2.0,lotność
2.0,lotność
2.0,lotny
-1.0,lotos
-1.0,lotosowy
-2.0,lowelas
-2.0,lśniak pospolity
-2.0,lubieżnica
-1.0,lubieżnik
-1.0,lubieżny
-2.0,lucyferyczny
-1.0,ludek
-2.0,ludobójca
-2.0,ludomania
-2.0,ludowy
-2.0,ludożerczy
-1.0,ludożerczy
-1.0,Ludwik XVI
1.0,ludyczność
-1.0,ludzik
-2.0,ludzka szmata
1.0,ludzki
1.0,ludzki
-2.0,luft
-1.0,luj
-1.0,lujek
-1.0,luka
2.0,lukratywny
-1.0,lukrecjowy
-2.0,lukrowany
-1.0,lukrowy
-2.0,lukrowy
-1.0,luksemburczyk
-1.0,luksemburka
2.0,luksusowy
2.0,luksusowy
1.0,lumberseksualny
1.0,luminarz
-2.0,lump
-2.0,lump
-2.0,lurowaty
-1.0,luzacki
1.0,luzackość
1.0,luzackość
-1.0,luzak
2.0,lwica
-2.0,lwówecki
-2.0,lwówecki
1.0,łabędzica
-1.0,łabuńce
-2.0,łachmaniarz
-2.0,łachmaniasty
-2.0,łachmyta
-1.0,łachmyta
-1.0,łachudra
-1.0,łaciarz
1.0,ład
1.0,ładny
2.0,ładny
2.0,ładny
2.0,łagodność
1.0,łagodność
2.0,łagodność
1.0,łagodny
-1.0,łagodny
-2.0,łajdacki
-1.0,łajdacki
-2.0,łajdackość
-1.0,łajdackość
-2.0,łajdak
1.0,łaknienie
-1.0,łakomstwo
-1.0,łakomy
-2.0,łamaga
-1.0,łamistrajk
-2.0,łanowy
-1.0,łańcuchowo
-1.0,łańcuchowy
-1.0,łańcuchowy
-1.0,łańcuszek
-1.0,łańcuszek
-1.0,łańcuszkowy
-1.0,łapanie za słówka
-2.0,łapanka
-1.0,łapczywiec
-1.0,łapczywość
-1.0,łapczywy
-2.0,łapiduch
-2.0,łapownik
-2.0,łapówkarz
-1.0,łapserdak
-2.0,łapserdak
2.0,łaska
1.0,łaskawca
-1.0,łaskawca
2.0,łaskawość
2.0,łaskawy
2.0,łaskawy
1.0,łaskawy
1.0,łasuch
-1.0,łasy
-1.0,łatek
-1.0,łatwowierność
1.0,łatwy
-1.0,łazarz
-2.0,łazęga
-1.0,łazik
-2.0,łazowski
-1.0,łącznik
-2.0,łgarz
-1.0,łobuz
-1.0,łobuz
-2.0,łobuzerka
-1.0,łobuzerski
-2.0,łobuzerstwo
-1.0,łobuzowaty
-1.0,łogowy
-2.0,łomotanina
1.0,łono Abrahama
1.0,łopatologiczny
-1.0,łopatowaty
-1.0,łosica
-2.0,łoś
-2.0,łotr
-2.0,łotrostwo
-2.0,łotrowski
-1.0,łotrowski
-1.0,łotrzyk
-2.0,łowca posagów
-1.0,łożniczy
-1.0,łożyskowiec
1.0,łuczny
-2.0,łupek glaukofanowy
-2.0,łupieżca
-2.0,łupiskóra
-1.0,łuskowatość
-1.0,łuskowiec chiński
-1.0,łuskowiec indochiński
-1.0,łuskowiec indyjski
-1.0,łuskowiec leśny
1.0,łut szczęścia
-1.0,łykacz
-2.0,łysa pała
-2.0,łysy
-1.0,łysy
-2.0,łyszczyk
-2.0,łzawość
-2.0,łzawy
-2.0,m
-2.0,macher
-2.0,macho
1.0,macierzyński
2.0,macierzystość
-2.0,macierzysty
-2.0,maczkowy
2.0,maestria
-2.0,mafioso
-2.0,mafiozo
-2.0,magelanówki
1.0,magiczny
-1.0,magiczny
2.0,magik
-2.0,maglemoski
-1.0,magnalowy
1.0,magnetyzm
-2.0,magnezowy
-1.0,magnezowy
-2.0,magnezytowy
-2.0,magnezytowy
-2.0,magnezytowy
-2.0,magnitogorski
-1.0,magnoksowy
-2.0,majdaniarz
1.0,majestat
1.0,majestatyczność
1.0,majestatyczny
2.0,majestatyczny
2.0,majestatyczny
1.0,majętny
-2.0,majonezowy
-1.0,majoracki
-1.0,majorowy
-1.0,majorowy
-1.0,majorski
-1.0,majowy pracownik
1.0,majster
-2.0,majster-klepka
2.0,majster-klepka
2.0,majsterski
1.0,majsterstwo
-2.0,makabra
-2.0,makabreska
-1.0,makabryczność
-2.0,makabryczny
-2.0,makabryczny
-1.0,makabryczny
-1.0,makadamia
-2.0,makiaweliczny
-2.0,makiaweliczny
-2.0,makiawelista
-2.0,makiawelski
-2.0,makiawelski
-2.0,makrocząsteczka
-2.0,makromolekuła
1.0,malarski
2.0,malarskość
-1.0,malaryczny
1.0,malec
-1.0,maleńki
-2.0,maleńki
1.0,maleństwo
-2.0,maligna
1.0,malizna
-2.0,malkontent
-1.0,malowana lala
-2.0,malowniczo
2.0,malowniczość
-1.0,malowniczy
2.0,malowniczy
1.0,malowniczy
-1.0,maluch
-2.0,maluczki
-1.0,maluczkość
1.0,malusi
-1.0,malusi
-2.0,malusi
-1.0,malusieńki
-2.0,malusieńki
-1.0,maluśki
-2.0,maluśki
-1.0,maluteńki
-2.0,maluteńki
-1.0,malutki
-2.0,malutki
-2.0,malwersant
-1.0,mała mazama ruda
-2.0,małoduszność
-2.0,małoduszność
-2.0,małoduszny
-1.0,małoduszny
-2.0,małokalibrowy
-1.0,małokalibrowy
-1.0,małolat
-1.0,małolata
-1.0,małomiasteczkowość
-1.0,małomieszczanin
-2.0,małostkowość
-1.0,małostkowy
-1.0,małostkowy
-2.0,małość
-1.0,małość
-2.0,małość
-2.0,małowiejski
-2.0,małowiejski
-2.0,małowiejski
-1.0,małowierny
-1.0,małowodzie
-2.0,małpa
-1.0,małpi
-1.0,małpiszon
-2.0,małpolud
-2.0,małpowaty
-2.0,mały
-2.0,mały
-2.0,mały
-2.0,mamiciel
-1.0,maminsynek
-2.0,mamlas
-1.0,mandola
-2.0,manekin
1.0,manewrowy
-1.0,manganinowy
-1.0,mangusta
-2.0,maniacki
-2.0,maniak
-1.0,maniakalny
-2.0,maniakalny
-2.0,maniakalny
-2.0,maniera
-2.0,manieryczność
-1.0,manieryczny
-2.0,manieryczny
-1.0,manieryczny
-1.0,manifestacja
-1.0,manifestacyjny
-1.0,manipulacyjność
-2.0,manipulant
-2.0,manipulator
-1.0,mankament
1.0,manna z nieba
-1.0,mantyka
-1.0,mantylka
-1.0,mańkuctwo
-1.0,mańkut
-2.0,marazm
2.0,marcepanowy
-1.0,marchewka
-1.0,marchołt
-1.0,marchwiane ręce
-2.0,marcowy docent
-1.0,marcowy kawaler
-2.0,margoniński
-2.0,marionetka
-2.0,markierant
-1.0,markietanka
-1.0,markotnie
-1.0,markotność
1.0,markowy
-2.0,marmozeta biała
-2.0,marmozeta zwyczajna
1.0,marmurowy
-1.0,marmurowy
-1.0,marmuzela
-1.0,marno
-2.0,marnota
-2.0,marnotrawca
-2.0,marnotrawczy
-2.0,marny
-2.0,marny
-2.0,mars
-2.0,marsowy
-1.0,marszałkowy
-2.0,marszczyć Freda
-2.0,martwa cisza
-1.0,martwicowy
-2.0,martwota
-2.0,martwy
-2.0,martwy
-2.0,martwy
-2.0,maruda
-1.0,maruda
-1.0,maruder
-2.0,maruderstwo
-2.0,marudność
-2.0,marudność
-1.0,marudzenie
-2.0,marudztwo
-2.0,marudztwo
-1.0,marylandzki
2.0,marzenie
-2.0,maska
-2.0,maska
-2.0,masłosz
-2.0,masochista
-2.0,masowy morderca
-2.0,maszkara
-2.0,maszkara
-1.0,masztowy
-1.0,masztowy
-2.0,maślany
-2.0,matacz
1.0,matczyność
1.0,matczyny
-1.0,matczysko
1.0,matematyczny
-2.0,matematyka czysta
-2.0,materialista
-2.0,matkobójca
-2.0,matoł
-1.0,matołkowaty
-1.0,matołkowaty
-2.0,maybach
-1.0,mazama karłowata
-1.0,mazama szara
-1.0,mazepa
-1.0,mazepa
-2.0,mazerowanie
-1.0,mazgaj
-1.0,mącenie się
-1.0,mąciciel
-1.0,mącić się
-1.0,mąciwoda
2.0,mądra głowa
-1.0,mądraliński
2.0,mądry
2.0,mądry
-1.0,mądry
-2.0,mątwa
2.0,mąż
2.0,mąż opatrznościowy
2.0,mąż stanu
2.0,mąż zaufania
-1.0,mdlący
-2.0,mdławo
-1.0,mdławy
-2.0,mdławy
-1.0,mdławy
-1.0,mdło
-1.0,mdłości
-1.0,mdły
-2.0,mdły
-1.0,mdły
1.0,mechanizacja
1.0,medialność
1.0,medytacyjny
-1.0,mefisto
-1.0,mefistofelesowski
-1.0,mefistofelesowy
-1.0,mefistofeliczny
-1.0,mefistofelowy
2.0,megagwiazda
2.0,megagwiazdor
-2.0,megaloman
-2.0,megalomania
-2.0,megalomański
-2.0,megiera
-2.0,mekkański
-1.0,Meksyk
-2.0,melancholia
-1.0,melancholiczność
-1.0,melancholiczny
-1.0,melancholijność
-1.0,melancholijny
-1.0,melancholik
-1.0,melanżowy
-1.0,melchiorowy
-2.0,melepeta
-2.0,meliniarz
-2.0,melodia
-2.0,melodia
-1.0,melodramat
-2.0,melodramatyczny
1.0,melodyjność
-2.0,menda
-2.0,mendowaty
-2.0,menel
2.0,mentor
-1.0,mentorski
-1.0,mentorstwo
-1.0,merkantylista
1.0,merytoryczny
-1.0,metafizyczny
-1.0,metalowy
-1.0,metalowy
-2.0,metoda odchyleń
1.0,metodyczność
1.0,metodyczny
-2.0,metr
-1.0,metryczny
-1.0,metryczny
-1.0,metylowy
-1.0,mewka
-2.0,mezomorfia
-2.0,męczarnia
-2.0,męczennik
-2.0,męczeński
-2.0,męczyciel
-1.0,mędrek
2.0,mędrzec
-2.0,męka
-2.0,męka pańska
-1.0,męski
-2.0,męt
-1.0,mętlik
-2.0,mętniak
-2.0,mętność
-1.0,mętny
-2.0,mętny
2.0,mężny
1.0,mężowski
1.0,mężowy
-1.0,mgielny
-2.0,mglistość
-1.0,mglisty
-1.0,mgławy
-1.0,miałki
-2.0,miałki
-2.0,mianowaniec
1.0,miara
-2.0,miareczkowy
1.0,miarodajny
1.0,miarodajny
-2.0,miarowy
1.0,miarowy
-2.0,miastecki
-2.0,miastowiec
-2.0,miastowość
1.0,miastowy
-1.0,miazmatyczny
-2.0,miazmatyczny
-2.0,miażdżący
-1.0,miecz Damoklesa
-1.0,miecz Damoklesowy
-2.0,miecz obrotowy
-2.0,miedziany
-1.0,miedzioniklowy
-2.0,miedź
-1.0,miejski
-2.0,mieniak tęczowy
-2.0,miernota
-1.0,mierny
-2.0,mierzalny
-1.0,mieszaniec
-1.0,mieszczanin
-2.0,mieszczuch
1.0,mięciuchny
1.0,mięciusieńki
1.0,mięciutki
-2.0,mięciutki
-1.0,mięczak
-2.0,mięczakowaty
-1.0,międzyfazowy
-1.0,międzyfazowy
-2.0,międzyklasowy
-2.0,międzyresortowy
-1.0,miękki
1.0,miękki
1.0,miękki
-1.0,miękko
2.0,miękkość
-1.0,miękkość
2.0,miękkość
-1.0,mięsisty
1.0,mięsisty
-2.0,mięsny
-2.0,mięso armatnie
-1.0,migacz
-2.0,mika
-1.0,Mikołaj
-2.0,mikołowski
-2.0,mikrobiota
-2.0,mikrosilnik
1.0,mikrus
-2.0,mikry
-2.0,mikry
-2.0,mikstowy
-1.0,milczek
-1.0,milczenie
-1.0,milczkowaty
-1.0,militarnie
-1.0,militarny
-1.0,militarny
-1.0,miluchno
2.0,miluchny
2.0,miluchny
2.0,miluchny
-1.0,milusi
-1.0,milusieńki
-1.0,milusieńko
1.0,milusińska
1.0,milusiński
2.0,milusiński
2.0,milusiński
1.0,milusiński
1.0,milusińskość
2.0,miluśki
-1.0,miluteńki
-1.0,miluteńko
-1.0,milutki
-2.0,milutko
2.0,miła
2.0,miłosierdzie
2.0,miłosierność
2.0,miłosierny
1.0,miłościwość
2.0,miłościwy
2.0,miłość
2.0,miłość
1.0,miłość
2.0,miłość
2.0,miłość
2.0,miłość
2.0,miłość bliźniego
2.0,miłość do ojczyzny
-2.0,miłość własna
1.0,miłośnictwo
2.0,miły
2.0,miły
-2.0,miły
-1.0,mimoza
-2.0,mimozowatość
-2.0,mina
-2.0,minerał siarczkowy
-2.0,miniatura
-2.0,miniaturowo
-1.0,minivan
-1.0,miniwan
-2.0,minoderia
-2.0,minoderyjność
-1.0,minus
-1.0,minusowy
-2.0,minusowy
-1.0,miński
2.0,miodopłynny
-2.0,mirażowy
-1.0,misiek
-2.0,misiowy
2.0,miss
1.0,mister
2.0,misterność
2.0,misterność
2.0,mistrz
2.0,mistrz
2.0,mistrz pióra
2.0,mistrzostwo
2.0,mistrzowski
-1.0,mistrzowsko
-2.0,mistyfikator
1.0,misyjność
-1.0,miting
-2.0,mitoman
-1.0,mityngowy
-2.0,mizandria
-2.0,mizantrop
-1.0,mizantropia
-1.0,mizeractwo
-1.0,mizerak
-1.0,mizeria
-2.0,mizerniutki
-2.0,mizerniutki
-1.0,mizerniutki
-2.0,mizerny
-2.0,mizerny
-2.0,mizerny
-1.0,mizerota
-2.0,mizoandria
-2.0,mizoandryzm
-2.0,mizogin
-2.0,mizoginia
-2.0,mizoginista
-2.0,mizoginizm
-2.0,mlewnik
-2.0,mlewnik walcowy
-2.0,mławski
-2.0,młodniakowy
-2.0,młodnikowy
-1.0,młody gniewny
-2.0,młodzi
-1.0,młodziak
1.0,młodzieżowość
-1.0,młodzieżówa
-1.0,młodzieżówka
-1.0,młodzik
-2.0,młodziuchny
1.0,młodziuchny
-2.0,młodziusieńki
1.0,młodziusieńki
1.0,młodziuteńki
-2.0,młodziuteńki
-2.0,młodziutki
1.0,młodziutki
-1.0,młokos
-2.0,młot
-1.0,młotkowy
-2.0,młotowaty
-2.0,młotownia
-2.0,mnemozyna
-2.0,mobbing
-1.0,moc
-2.0,mocarstwowy
2.0,mocarz
2.0,mocarz
2.0,mocarz
-1.0,mocny
2.0,mocny
-2.0,mocny
2.0,modelowy
1.0,modernizacja
-2.0,modliszka
-2.0,modniś
1.0,modność
2.0,modny
-2.0,modrooki
-2.0,modrzew eurojapoński
-2.0,modrzewiowe
-1.0,modularność
-2.0,moher
-1.0,moherowy
-1.0,moherowy beret
-2.0,molibdenian
1.0,mołojec
1.0,mołojecki
-2.0,momentalność
1.0,momentalny
-1.0,monelowy
-2.0,mongoł
-1.0,monolit
1.0,monolitowy
1.0,monolityczny
-1.0,monopol
-1.0,monopolowy
-1.0,monotematyczny
-1.0,monotonny
-2.0,monstrualny
-2.0,monstrum
-2.0,monstrum
2.0,monumentalizm
2.0,monumentalność
2.0,monumentalny
-1.0,moralistyczny
-1.0,moralistyka
1.0,moralitetowy
-1.0,moralizatorski
-1.0,moralizatorstwo
-1.0,moralizowanie
2.0,moralność
1.0,moralność
2.0,moralny
-2.0,morderca
-2.0,morderczy
-2.0,mordobicie
-1.0,mordobicie
-2.0,morna
-2.0,mortus
-1.0,motorowy
1.0,motoryzacja
1.0,mowny
-2.0,mozolność
-2.0,możajski
-1.0,możliwy
1.0,możny
1.0,mówność
2.0,mózg
1.0,mózg
-1.0,mózgowiec
-1.0,móżdżek
-2.0,mroczność
-2.0,mroczny
-1.0,mroźność
-1.0,mrówczy
-2.0,mrówka
-1.0,mruczenie
-1.0,mruk
-2.0,mrukliwy
-2.0,mrukowaty
-1.0,mrzonka
-2.0,mrzygłód
-2.0,mściciel
-2.0,mściwość
-2.0,mściwy
-2.0,mściwy
-1.0,mucha w smole
-1.0,mugol
-2.0,mulasty
-2.0,muł
-2.0,mułowaty
-2.0,mułowaty
-1.0,mumetalowy
-1.0,mumia
-1.0,mumiowy
-1.0,mundurkowy
1.0,murowany
-2.0,murzyn
1.0,Murzyniątko
-1.0,mus
-1.0,muskatowy
-1.0,muskatowy
-1.0,muskatowy
1.0,muskularny
-2.0,muszelkowy
-1.0,muszla
1.0,muśnięcie
2.0,muza
2.0,muza
1.0,muzykalny
-1.0,mużyk
-1.0,mydłek
-2.0,mylność
-1.0,mysi
-1.0,myszaty
-1.0,myszka
2.0,na miarę
1.0,na miarę
-2.0,na najniższym poziomie
-1.0,na niskim poziomie
-2.0,na poziomie
1.0,na poziomie
2.0,na poziomie
1.0,na wysokim poziomie
-2.0,nabieracz
-2.0,nabolały
1.0,nabożeństwo
-1.0,nabożniś
-2.0,nabrzmiały
-2.0,nabzdyczanie się
-2.0,nachalny
-1.0,nachalny
-1.0,Nachiczewan
-1.0,nachiczewański
-2.0,naciągacz
-1.0,nadaremność
-2.0,nadaremny
-1.0,nadchloran
-1.0,nadczułość
-2.0,nadęcie
-2.0,nadętość
-2.0,nadęty
-1.0,nadęty
-1.0,nadęty
-1.0,nadęty
-2.0,nadgorliwiec
-1.0,nadgorliwość
-1.0,nadgorliwy
-1.0,nadjodan
-1.0,nadmiarowy
-1.0,nadmierność
-1.0,nadmierny
-1.0,nadopiekuńczość
-1.0,nadpobudliwość
2.0,nadspodziewany
-1.0,nadsterowność
-1.0,nadwaga
-1.0,nadworny
-2.0,nadworny
-1.0,nadwrażliwiec
-2.0,nadwrażliwość
1.0,nadziemski
-1.0,nadżółkły
-1.0,naftalinowy
-1.0,nagabywacz
-1.0,naganiacz
-2.0,naganiacz
-2.0,naganny
-1.0,naglący
-1.0,nagły
-1.0,nagminny
-2.0,nagonka
-1.0,nagość
-1.0,nagość
-2.0,nagrzany
-1.0,nagus
-2.0,naiwniactwo
-2.0,naiwniak
-1.0,naiwniutki
-1.0,naiwność
-2.0,naiwny
2.0,najdroższy
-2.0,najebany jak Messerschmitt
-2.0,najezdnik
-2.0,najeźdźca
-2.0,najeźdźczy
2.0,najkorzystniejszy
1.0,najlepszy
1.0,najmilszy
-1.0,nakładkowy
-2.0,nakłucie
1.0,należyty
-2.0,nalot
-1.0,nalotek
-1.0,nałogowość
-2.0,nałóg
1.0,namacalny
1.0,namaszczenie
-1.0,namaszczony
1.0,Namiestnik Chrystusa
1.0,namiętnostka
2.0,namiętność
2.0,namiętność
-1.0,namiętny
1.0,namiętny
2.0,namiętny
-2.0,namiotówka dębolistna
-2.0,namolny
-2.0,nanotyran
1.0,naoczny
2.0,napaleniec
-2.0,napaleniec
-1.0,napaleniec
-1.0,napalony
-2.0,napastliwość
-2.0,napastliwy
-2.0,napastniczy
-2.0,napastnik
-2.0,napierdolony jak Messerschmitt
-2.0,napinacz
-2.0,napinacz
-1.0,napitka
-1.0,napity
1.0,naprawa
-2.0,naprężacz
-2.0,naprężacz
-1.0,napuszoność
-2.0,napuszony
-1.0,napuszony
-1.0,napuszysty
-1.0,naramiennica
-2.0,narąbany jak Messerschmitt
-2.0,narcystyczny
-2.0,narcyz
-2.0,narcyzm
-2.0,narcyzowaty
-2.0,narowisty
-1.0,narowisty
-1.0,narożnica
-2.0,narożnica zbrojówka
-2.0,narożnikowy
-2.0,narwanie
-2.0,narwaniec
-1.0,narwany
-1.0,narzekacz
-1.0,narzekanie
-2.0,narzędzie
-1.0,nasiadówka
-1.0,nasłaniec
-1.0,nasłannik
-1.0,nastrojowiec
1.0,nastrojowy
1.0,nasycenie
2.0,nasycenie
2.0,nasz człowiek
-1.0,naśladowczy
-1.0,naśladowniczy
-2.0,natarczywy
2.0,natchnienie
-2.0,natleniony
-1.0,natłok
-1.0,natręctwo
-2.0,natrętny
-1.0,naturalistyczny
-1.0,naturalizm
2.0,naturalność
1.0,naturalny
1.0,naturalny
1.0,natychmiastowość
1.0,natychmiastowy
-1.0,natywny
-2.0,nawalanka
-2.0,nawalony jak Messerschmitt
-1.0,nawałnica
-2.0,nawałnica
-2.0,nawłocki
-2.0,nawrót choroby
-2.0,nazarejski
-2.0,nazaretański
1.0,nazwisko
-2.0,neandertal
-2.0,neandertalczyk
-1.0,neandertalski
-2.0,neapolitański
-2.0,negatyw
-1.0,negatywista
-2.0,negatywny
-2.0,nekrofilsko
-1.0,neofob
-1.0,neoromański
-1.0,nepot
-2.0,nerd
-1.0,nerkowaty
-1.0,nerkowiec
-1.0,nerkowiec
-1.0,nerkowy
-1.0,nerwicowiec
-1.0,nerwicowość
-2.0,nerwowość
-1.0,nerwowy
-1.0,nerwówka
-1.0,nerwus
-1.0,nerwy
2.0,nerwy ze stali
1.0,nestor
-1.0,netowy
-1.0,neurotyczny
-2.0,neurotyk
1.0,neutralny
-2.0,newralgiczny
1.0,nęcący
-2.0,nędza
-2.0,nędzarz
-2.0,nędznik
-2.0,nędzny
-2.0,nędzny
-2.0,nędzny
-2.0,nędzny
-2.0,nędzny
-2.0,nędzny
-2.0,nic
-1.0,nichrom
-1.0,nichromowy
-1.0,nicpoń
-2.0,niczyj
-2.0,nieadekwatność
-2.0,nieadekwatny
-1.0,nieaktualność
-1.0,nieaktualność
-1.0,nieakuratność
-1.0,nieakuratność
-2.0,nieapetyczność
-1.0,nieatrakcyjność
-2.0,nieautentyczny
-1.0,nieautentyczny
-1.0,niebaczność
-1.0,niebaczność
-2.0,niebaczność
-1.0,niebaczny
2.0,niebagatelny
1.0,niebanalny
-2.0,niebezpieczeństwo
-1.0,niebezpieczność
-1.0,niebezpieczny
2.0,niebiański
-2.0,niebieski ptak
1.0,niebieściutki
1.0,niebłahy
-2.0,niebojowy
1.0,niebolesny
1.0,niebolesny
1.0,niebolesny
-1.0,nieborak
-1.0,nieboskie stworzenie
-2.0,niebotyczny
-1.0,niebożę
-1.0,niebudowlany
-1.0,niecelność
-1.0,niecenzuralny
-1.0,niecenzuralny
-2.0,niechciuch
-2.0,niechęć
-2.0,niechlubność
-2.0,niechlubny
-2.0,niechluj
-2.0,niechluja
